Índice de Desenvolvimento Humano - Municípios da UF: Rio Grande do Norte;;;
São Rafael;0,311;0,469;0,611
São Tomé;0,315;0,432;0,585
São Vicente;0,377;0,492;0,642
Senador Elói de Souza;0,309;0,434;0,583
Senador Georgino Avelino;0,310;0,486;0,570
Serra de São Bento;0,291;0,417;0,582
Serra do Mel;0,282;0,463;0,614
Serra Negra do Norte;0,332;0,454;0,597
Serrinha;0,257;0,402;0,592
Serrinha dos Pintos;0,309;0,460;0,598
Severiano Melo;0,322;0,469;0,604
Sítio Novo;0,261;0,410;0,572
Taboleiro Grande;0,373;0,491;0,612
Taipu;0,257;0,396;0,569
Tangará;0,322;0,454;0,608
Tenente Ananias;0,299;0,405;0,592
Tenente Laurentino Cruz;0,287;0,462;0,623
Tibau do Sul;0,342;0,511;0,645
Timbaúba dos Batistas;0,431;0,546;0,640
Touros;0,285;0,404;0,572
Triunfo Potiguar;0,241;0,393;0,602
Umarizal;0,396;0,482;0,618
Upanema;0,327;0,416;0,596
Várzea;0,342;0,437;0,626
Venha-Ver;0,202;0,334;0,555
Vera Cruz;0,280;0,466;0,587
Viçosa;0,323;0,468;0,592
Vila Flor;0,320;0,418;0,576
;;;
;;;
;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;
URL: https://www.proadess.icict.fiocruz.br/;;;
