Percentual da população coberta pela Estratégia Saúde da Família (ESF) - Municípios da UF: Piauí;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Brasileira;92,6;108,3;95,7;94,0;92,2;91,5;87,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Brejo do Piauí;56,1;75,9;92,9;95,0;97,3;99,3;134,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Buriti dos Lopes;75,1;93,1;92,8;92,3;98,5;101,3;107,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Buriti dos Montes;82,2;81,0;91,5;90,5;89,6;88,8;88,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cabeceiras do Piauí;40,1;78,5;96,1;95,1;94,4;99,3;107,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cajazeiras do Piauí;0,0;96,8;96,4;95,8;95,0;85,6;93,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cajueiro da Praia;0,0;54,5;53,4;52,4;91,6;90,2;89,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Caldeirão Grande do Piauí;99,0;98,8;98,2;97,8;97,5;97,3;97,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Campinas do Piauí;66,3;65,9;65,5;94,1;92,2;91,8;86,9;100,0;100,0;100,0;100,0;100,0;63,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Campo Alegre do Fidalgo;75,9;74,0;72,3;70,7;69,3;68,0;66,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Campo Grande do Piauí;87,9;86,7;97,8;97,6;97,6;96,2;99,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Campo Largo do Piauí;59,4;58,0;96,2;95,7;95,4;93,7;97,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Campo Maior;63,2;91,4;97,1;96,1;95,2;94,8;92,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Canavieira;82,9;83,4;84,0;84,5;85,0;102,3;109,1;83,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Canto do Buriti;73,7;72,6;95,5;94,5;93,5;92,4;94,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Capitão de Campos;34,0;67,2;66,4;65,8;65,2;93,6;92,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Capitão Gervásio Oliveira;0,0;0,0;91,2;87,1;82,6;81,6;70,1;100,0;89,3;86,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Caracol;42,4;41,5;75,4;37,0;72,6;71,3;96,4;0,0;100,0;97,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Caraúbas do Piauí;70,9;69,6;68,4;67,2;66,2;96,8;108,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Caridade do Piauí;82,5;0,0;79,8;78,5;77,4;90,6;90,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Castelo do Piauí;37,2;55,8;74,4;93,1;93,1;93,2;102,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Caxingó;62,9;60,4;78,0;76,2;74,5;96,3;103,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cocal;14,1;14,0;13,9;13,7;27,3;67,6;67,2;95,9;92,2;100,0;100,0;100,0;89,7;89,2;100,0;100,0;100,0;100,0;100,0;100,0
Cocal de Telha;80,3;79,6;79,0;78,4;77,9;94,6;93,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cocal dos Alves;66,1;65,5;99,0;64,3;100,5;99,7;104,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Coivaras;87,4;84,1;94,5;92,8;90,8;93,7;88,0;100,0;90,9;88,3;87,2;90,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Colônia do Gurguéia;68,0;94,6;64,7;95,1;62,0;60,8;108,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;53,5
Colônia do Piauí;94,0;93,8;93,5;93,3;99,1;98,9;100,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Conceição do Canindé;104,2;0,0;77,7;77,5;77,2;0,0;77,1;62,7;70,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Coronel José Dias;77,2;77,0;76,7;98,7;98,9;98,6;99,6;100,0;100,0;100,0;100,0;100,0;75,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Corrente;0,0;14,5;57,4;56,8;42,2;96,6;98,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cristalândia do Piauí;49,5;88,7;90,9;90,2;89,7;88,5;89,7;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cristino Castro;36,8;36,4;72,2;71,6;98,5;97,8;105,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Curimatá;86,7;85,9;97,5;97,4;97,5;96,3;100,6;97,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Currais;80,6;0,0;78,4;77,4;76,5;95,4;97,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Curralinhos;87,2;86,8;90,3;97,9;98,3;97,9;105,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;79,5;100,0;100,0;100,0
