Percentual da população coberta pela Estratégia Saúde da Família (ESF) - Municípios da UF: Alagoas;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Inhapi;56,7;75,5;56,5;56,4;56,3;93,7;93,6;86,4;97,8;95,1;95,0;96,4;88,6;96,7;93,2;93,1;92,6;92,6;92,5;93,9
Jacaré dos Homens;0,0;93,4;95,1;97,7;100,5;105,0;110,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jacuípe;91,9;92,3;92,7;93,0;93,4;0,0;99,1;100,0;100,0;100,0;100,0;98,6;99,0;99,3;100,0;96,1;96,3;100,0;100,0;100,0
Japaratinga;84,7;80,8;94,0;92,3;90,7;89,5;87,4;100,0;92,5;44,9;100,0;89,0;88,2;87,5;83,8;100,0;100,0;100,0;100,0;100,0
Jaramataia;58,1;94,4;101,1;103,5;106,2;106,6;114,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jequiá da Praia;**;96,9;98,0;99,0;99,8;100,5;101,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Joaquim Gomes;16,2;81,1;95,1;94,0;92,9;92,0;87,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jundiá;73,0;85,4;95,8;95,5;93,3;94,1;85,0;94,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Junqueiro;94,7;95,5;97,5;98,0;98,6;98,6;100,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Lagoa da Canoa;67,3;67,9;85,6;86,4;87,2;105,5;106,4;90,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Limoeiro de Anadia;27,9;41,2;27,1;40,0;39,5;39,0;64,3;99,2;100,0;100,0;91,4;89,5;100,0;89,2;97,7;97,0;100,0;100,0;100,0;100,0
Maceió;32,0;23,1;23,0;22,6;23,8;25,3;27,1;26,9;27,7;26,9;26,9;27,0;29,3;30,8;29,4;29,5;29,3;28,9;28,5;27,5
Major Isidoro;0,0;94,4;93,5;92,7;91,9;91,2;90,5;77,0;91,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Maragogi;77,0;74,1;93,2;92,1;91,3;88,6;98,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;99,2;97,8;96,5;95,3;100,0;100,0
Maravilha;98,2;101,1;78,1;80,4;82,8;85,2;58,4;44,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Marechal Deodoro;37,5;80,2;87,7;85,1;91,0;88,6;94,3;100,0;99,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Maribondo;81,7;79,5;90,7;91,7;102,1;103,1;104,5;100,0;100,0;100,0;100,0;76,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Mar Vermelho;82,4;83,4;84,3;101,4;102,7;103,8;105,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Mata Grande;26,9;40,3;26,9;26,9;26,9;26,9;40,4;72,0;84,1;81,8;81,8;83,8;83,9;79,0;81,7;80,7;80,9;80,9;80,9;82,1
Matriz de Camaragibe;70,0;98,0;98,8;99,9;101,0;102,4;107,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Messias;84,1;83,9;92,0;89,9;88,2;85,7;86,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Minador do Negrão;87,3;84,9;92,7;89,6;86,2;86,3;74,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Monteirópolis;49,3;95,2;49,0;48,9;48,7;97,2;111,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Murici;68,1;83,8;93,3;91,1;88,8;89,0;83,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Novo Lino;32,1;88,5;88,4;83,7;78,8;77,6;73,0;100,0;100,0;100,0;83,1;85,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Olho d'Água das Flores;69,2;85,9;85,4;84,8;84,3;100,0;105,2;93,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Olho d'Água do Casado;47,6;71,0;93,8;92,5;91,3;98,7;97,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Olho d'Água Grande;69,3;69,1;97,8;98,2;98,7;98,4;100,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Olivença;32,4;95,7;95,6;95,4;94,9;94,2;94,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Ouro Branco;66,7;85,0;96,2;95,8;95,6;94,7;62,9;97,5;93,7;90,9;90,0;94,8;94,3;94,5;90,7;100,0;100,0;100,0;100,0;90,3
Palestina;0,0;73,1;72,0;0,0;69,9;68,9;100,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Palmeira dos Índios;59,4;59,1;78,3;78,0;77,6;96,2;96,8;100,0;100,0;100,0;100,0;100,0;92,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Pão de Açúcar;27,0;81,4;68,1;68,4;68,6;82,6;82,9;78,2;86,8;98,4;98,4;100,0;87,2;72,9;100,0;100,0;100,0;100,0;100,0;100,0
Pariconha;66,3;66,1;89,5;98,7;98,4;98,2;98,0;91,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Paripueira;88,5;85,0;90,2;87,5;85,3;82,3;83,0;100,0;100,0;68,8;67,5;91,2;89,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Passo de Camaragibe;69,5;90,8;91,3;91,0;90,6;90,3;89,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Paulo Jacinto;89,4;131,9;97,6;98,1;98,6;98,6;100,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;89,8;100,0;100,0;100,0
Penedo;70,8;95,5;96,8;96,8;96,9;96,2;90,3;85,5;100,0;100,0;96,0;100,0;100,0;85,0;100,0;81,1;100,0;100,0;100,0;97,8
Piaçabuçu;85,7;83,1;96,4;96,1;95,7;95,3;94,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Pilar;43,1;96,1;96,3;96,1;95,9;95,2;96,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Pindoba;97,8;95,0;94,5;92,0;89,5;89,6;80,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Piranhas;67,2;98,9;97,1;95,4;93,9;77,0;91,1;71,6;86,6;98,0;96,2;100,0;100,0;100,0;98,3;97,5;96,8;100,0;100,0;97,0
Poço das Trincheiras;50,8;50,5;75,2;74,7;74,3;73,8;73,4;71,4;84,8;82,5;83,0;74,6;70,6;95,9;92,2;91,9;95,2;94,9;94,7;96,1
Porto Calvo;98,2;97,3;96,0;95,5;94,7;94,7;97,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
