Percentual da população coberta pela Estratégia Saúde da Família (ESF) - Municípios da UF: Goiás;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Bonfinópolis;87,4;85,9;94,2;93,7;93,3;90,1;96,5;100,0;100,0;96,4;94,1;91,6;89,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Bonópolis;0,0;97,8;91,2;88,0;85,0;82,4;94,2;100,0;100,0;100,0;100,0;98,5;96,6;94,8;100,0;100,0;100,0;100,0;100,0;100,0
Brazabrantes;104,8;106,5;96,9;96,3;96,1;94,5;97,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Britânia;64,4;64,0;98,6;99,2;99,7;99,1;102,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Buriti Alegre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,7;40,8;38,1;38,0;37,9;36,7;73,2;100,0;100,0;100,0;100,0
Buriti de Goiás;102,0;106,0;102,2;104,2;106,7;107,0;114,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Buritinópolis;100,5;100,6;99,8;100,8;100,8;100,9;101,0;95,1;100,0;97,0;96,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cabeceiras;0,0;0,0;49,3;48,8;48,3;47,8;47,4;49,5;52,2;100,0;100,0;93,8;93,2;92,7;89,4;88,8;100,0;100,0;100,0;100,0
Cachoeira Alta;78,7;76,7;74,9;73,2;89,8;87,9;86,3;0,0;100,0;83,3;83,8;98,1;96,7;95,5;91,2;100,0;100,0;100,0;100,0;100,0
Cachoeira de Goiás;0,0;80,8;100,1;100,9;101,7;102,2;104,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cachoeira Dourada;79,8;80,0;80,2;80,3;80,5;99,8;100,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Caçu;0,0;86,1;91,2;88,8;86,6;84,5;82,6;34,2;95,0;100,0;100,0;100,0;100,0;100,0;96,1;94,5;93,0;100,0;100,0;100,0
Caiapônia;69,5;68,4;22,4;66,2;65,3;64,3;63,4;67,9;87,6;84,2;62,5;61,8;81,6;80,8;77,6;76,8;57,0;75,3;93,2;73,7
Caldas Novas;0,0;0,0;25,0;24,0;23,1;22,3;21,5;20,1;38,8;36,6;40,8;49,0;47,9;51,6;48,7;47,6;59,3;58,0;56,9;62,0
Caldazinha;102,8;104,5;99,2;99,6;100,8;99,2;106,7;0,0;100,0;100,0;100,0;100,0;100,0;100,0;97,5;100,0;100,0;100,0;100,0;100,0
Campestre de Goiás;78,8;79,1;100,0;101,5;103,2;102,4;102,2;90,9;100,0;97,1;96,1;100,0;100,0;100,0;97,5;96,9;96,3;95,8;100,0;100,0
Campinaçu;0,0;0,0;91,8;91,8;91,9;91,9;98,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Campinorte;70,6;69,3;68,1;67,0;65,9;64,9;64,0;64,7;100,0;100,0;100,0;93,2;92,2;91,3;87,7;100,0;100,0;100,0;100,0;100,0
Campo Alegre de Goiás;0,0;72,3;69,8;67,5;65,3;63,4;80,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
