Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Piauí;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Palmeira do Piauí;27,9;35,9;43,8;38,4;38,0;22,2;13,1;34,6;29,1;48,0;41,6;39,2;52,2;43,8;50,0;59,4;46,1;60,3;50,6;44,4
Palmeirais;18,2;10,4;35,0;32,1;44,7;36,5;38,9;43,9;41,7;22,9;30,0;40,5;48,5;27,0;33,8;35,4;48,8;40,8;48,8;58,8
Paquetá;12,5;**;12,5;10,9;29,5;25,8;33,3;36,7;48,1;55,6;47,9;60,0;70,6;71,8;54,8;43,8;54,8;78,6;69,1;75,5
Parnaguá;11,2;9,3;18,7;16,7;19,3;17,7;12,3;24,4;24,4;14,7;20,2;29,2;32,1;33,1;53,0;52,9;53,6;50,3;48,0;54,9
Parnaíba;10,0;14,2;12,5;16,5;20,8;26,7;44,1;45,2;28,8;26,8;22,8;28,0;38,5;38,1;48,9;50,7;52,2;55,2;56,3;57,6
Passagem Franca do Piauí;12,2;7,1;12,0;33,8;30,0;44,3;68,2;64,6;66,7;31,2;56,8;49,3;45,1;61,9;62,2;71,8;65,5;58,6;68,9;66,0
Patos do Piauí;10,0;15,6;9,7;17,5;19,1;24,2;29,1;44,3;58,0;43,7;35,3;56,5;41,7;50,0;59,2;59,6;57,1;66,7;68,4;78,2
Pau D'Arco do Piauí;**;**;**;**;18,4;30,4;55,3;34,7;48,1;40,7;28,2;43,8;73,8;57,1;60,5;58,8;43,5;64,5;56,1;67,4
Paulistana;12,9;15,9;14,9;21,6;19,5;17,8;23,4;28,9;35,0;38,1;39,8;48,1;41,5;42,5;48,0;52,0;60,7;57,7;63,1;65,3
Pavussu;37,7;23,9;36,5;37,7;33,3;20,0;**;13,6;26,0;27,9;25,0;38,3;24,4;25,0;50,0;67,4;61,9;58,3;60,0;81,8
Pedro II;6,4;8,1;7,4;9,6;10,7;12,6;16,7;14,1;25,5;16,0;19,7;28,1;40,4;33,0;40,0;45,5;42,3;47,4;62,5;61,6
Pedro Laurentino;**;**;15,6;**;18,4;29,6;40,4;57,6;66,0;35,1;45,7;44,4;40,5;64,0;55,6;58,1;60,0;96,0;88,9;87,5
Nova Santa Rita;9,6;9,8;6,1;25,7;34,7;26,8;41,1;51,5;44,6;37,7;44,3;49,3;54,8;52,0;62,1;54,4;71,0;68,6;80,4;75,0
Picos;30,9;25,7;32,0;28,4;40,7;35,0;41,5;49,9;54,1;55,5;43,6;45,2;55,2;56,7;59,6;61,0;61,4;64,3;61,3;69,0
Pimenteiras;14,3;12,6;23,9;20,2;26,5;30,5;40,1;45,6;40,6;39,6;43,7;19,6;40,6;45,0;54,3;55,4;63,6;57,4;56,9;50,8
Pio IX;15,5;16,0;21,6;18,2;42,9;53,8;57,9;60,9;58,1;64,4;68,1;66,3;69,4;69,3;72,8;74,3;73,4;73,4;75,0;79,2
Piracuruca;5,1;7,8;34,3;53,1;60,6;65,3;58,2;55,3;64,3;43,7;52,3;47,2;52,6;45,2;71,8;72,4;67,8;68,9;78,3;81,7
Piripiri;7,8;17,2;8,7;12,1;11,9;13,8;37,7;56,1;59,1;55,3;74,2;87,1;79,2;75,3;76,6;68,8;71,9;71,5;73,4;75,7
Porto;19,5;7,3;18,4;18,2;23,4;31,8;31,6;40,9;39,5;37,0;48,0;28,4;34,8;35,7;51,9;51,2;58,2;50,4;55,5;52,4
Porto Alegre do Piauí;**;57,1;57,1;37,5;59,1;45,1;29,3;53,5;47,4;41,9;34,2;57,9;61,8;65,7;80,0;48,7;87,9;78,6;81,1;86,0
Prata do Piauí;**;**;11,4;**;12,0;14,0;64,4;48,1;56,4;27,5;21,6;34,1;47,1;58,5;71,1;74,4;53,5;66,0;75,6;96,2
Queimada Nova;8,1;7,9;7,8;28,8;25,7;20,1;32,8;19,4;16,9;11,9;27,0;47,7;55,8;45,5;58,1;67,4;61,5;68,2;64,4;81,0
Redenção do Gurguéia;12,7;18,1;23,1;32,5;33,5;17,7;27,5;20,5;23,2;25,2;42,1;39,4;39,5;47,0;36,8;37,6;51,6;49,6;61,1;59,5
Regeneração;22,2;12,1;8,1;29,4;35,1;35,7;47,5;37,2;43,3;34,4;35,7;52,4;52,6;56,2;66,2;65,1;64,0;61,5;65,6;69,6
Riacho Frio;19,0;13,5;10,6;**;13,5;26,0;13,0;15,8;26,7;18,4;31,6;37,3;49,3;52,1;53,7;64,0;72,3;50,0;49,0;60,0
Ribeira do Piauí;**;13,7;20,4;14,8;19,5;12,8;27,8;22,0;33,3;28,4;55,0;49,2;56,5;29,8;36,8;40,9;50,0;49,1;50,0;63,2
Ribeiro Gonçalves;52,6;31,7;7,3;26,2;13,3;8,3;5,4;11,0;14,5;38,2;32,4;34,1;55,1;55,1;63,4;52,6;53,3;56,1;69,3;64,8
Rio Grande do Piauí;19,7;24,3;43,1;50,8;37,6;40,7;29,9;22,3;36,4;45,1;48,1;48,8;52,7;48,0;56,6;54,4;45,7;58,6;56,8;75,0
Santa Cruz do Piauí;13,8;7,6;**;8,8;11,0;35,0;20,2;35,1;35,3;36,0;32,4;52,9;49,4;53,9;70,3;70,6;74,7;85,5;86,7;93,0
Santa Cruz dos Milagres;28,3;18,6;17,0;31,3;31,6;63,2;63,0;57,1;59,6;48,3;65,9;48,9;48,6;54,9;57,9;67,5;70,2;48,6;66,7;70,0
Santa Filomena;11,8;16,4;11,8;14,3;4,0;9,9;12,1;13,3;25,5;10,1;15,2;24,3;39,8;31,2;40,4;43,0;64,2;52,5;59,6;58,7
Santa Luz;21,6;18,2;26,6;30,4;29,0;25,9;37,8;48,3;45,1;60,2;53,8;69,0;75,0;84,5;79,5;79,7;71,2;72,0;82,5;87,3
Santana do Piauí;10,1;10,4;29,5;33,3;29,0;39,5;57,4;53,8;63,2;44,4;27,4;35,3;52,6;41,7;49,1;33,3;52,8;67,4;74,5;73,8
Santa Rosa do Piauí;9,3;26,0;38,5;39,4;42,2;48,5;44,7;27,2;29,4;34,6;20,3;40,6;64,4;39,3;57,9;58,3;62,0;69,0;61,7;50,9
Santo Antônio de Lisboa;13,0;5,7;10,8;17,3;20,9;22,6;23,4;39,3;40,5;51,9;32,0;23,7;38,0;35,2;30,6;29,3;40,9;55,1;49,4;51,8
Santo Antônio dos Milagre;55,6;37,5;54,5;34,0;29,6;40,5;52,0;55,0;60,0;34,1;35,3;**;26,5;25,0;22,2;47,6;59,4;44,4;78,6;73,1
Santo Inácio do Piauí;15,8;**;17,7;20,8;25,0;28,4;39,5;45,1;46,2;51,1;52,2;68,8;66,7;71,4;66,0;66,7;82,9;63,6;79,5;64,8
São Braz do Piauí;41,4;48,5;33,3;38,8;22,0;29,0;30,4;56,5;48,1;64,5;72,1;83,6;77,4;80,9;86,7;80,3;83,3;72,2;84,7;90,4
São Félix do Piauí;26,1;50,0;**;16,7;43,2;40,6;52,6;44,8;56,3;19,2;53,8;55,0;62,5;53,6;77,8;71,4;81,8;89,7;92,6;60,9
São Francisco de Assis do;**;**;16,5;27,5;21,3;14,7;31,1;41,9;39,8;26,9;25,0;57,4;55,3;50,9;47,7;69,1;58,8;64,6;76,4;84,6
São Francisco do Piauí;5,0;14,0;10,5;12,7;6,4;6,5;11,0;14,4;15,7;31,9;18,9;36,1;27,4;31,4;48,0;43,3;47,7;32,3;46,3;55,6
São Gonçalo do Gurguéia;22,2;30,6;**;16,7;16,7;8,8;**;31,9;26,2;20,5;21,2;22,5;35,7;24,2;45,2;40,0;44,4;72,5;77,8;76,5
São Gonçalo do Piauí;30,6;24,6;30,4;31,6;43,6;52,8;61,2;54,8;57,6;48,8;52,6;62,2;59,3;69,9;67,1;49,4;49,2;62,9;79,2;78,1
São João da Canabrava;11,8;17,0;18,4;9,7;21,5;21,9;32,5;47,3;46,7;45,3;31,7;41,3;38,5;45,7;35,1;30,8;44,7;55,3;39,6;52,9
São João da Fronteira;**;**;6,5;6,1;9,7;8,7;19,6;29,8;28,3;24,7;24,0;44,9;34,5;28,8;42,9;44,4;44,4;57,7;65,1;72,4
São João da Serra;6,9;10,0;6,6;11,0;16,5;13,0;39,5;39,8;46,3;50,6;55,9;57,7;63,7;54,1;47,1;69,6;65,3;74,4;77,4;75,6
São João da Varjota;0,0;**;11,9;26,5;24,0;29,5;39,1;23,0;23,3;24,4;35,8;45,6;47,9;43,3;52,9;47,9;50,9;44,3;66,7;55,8
São João do Arraial;7,0;15,1;21,1;20,0;35,8;32,8;43,3;30,5;29,3;27,1;32,6;28,7;37,6;36,2;52,1;63,3;62,8;67,3;77,2;76,8
São João do Piauí;11,8;16,3;8,5;20,3;23,4;28,1;49,9;60,9;58,2;47,0;54,6;45,1;48,5;55,6;61,6;65,9;64,0;65,1;73,6;69,9
São José do Divino;**;6,6;11,7;28,9;42,7;43,5;47,4;40,6;55,3;45,3;54,7;31,8;37,2;70,0;68,7;60,5;58,3;60,0;76,2;67,2
São José do Peixe;17,6;18,3;11,1;11,8;16,4;30,1;9,6;7,8;23,5;20,0;29,8;38,5;50,0;64,7;70,7;60,0;78,6;79,7;82,8;81,4
São José do Piauí;8,3;4,1;28,4;21,4;27,4;33,6;44,2;58,6;58,9;58,3;42,1;47,3;52,5;49,4;46,3;50,5;42,7;55,1;65,9;69,9
São Julião;14,3;17,6;25,3;32,1;31,3;41,9;51,1;62,1;60,0;62,0;49,4;57,8;50,7;57,8;50,7;68,6;68,5;57,8;66,2;60,6
São Lourenço do Piauí;52,9;41,2;36,3;28,6;32,2;34,3;25,8;54,5;45,8;52,8;75,5;64,2;85,3;80,0;78,2;86,7;77,2;67,2;73,7;70,0
São Luis do Piauí;17,2;9,3;**;**;27,8;10,6;28,6;29,1;44,9;46,9;20,8;20,6;45,2;54,5;36,0;34,5;38,2;61,9;55,6;60,7
São Miguel da Baixa Grand;0,0;**;**;32,0;23,1;34,6;59,3;66,7;26,3;30,3;**;20,0;45,5;32,0;35,7;**;47,8;64,3;52,4;69,2
São Miguel do Fidalgo;**;**;11,3;14,5;11,7;12,3;14,9;15,5;9,4;11,9;**;33,3;28,1;50,0;46,2;56,8;41,4;48,6;54,7;65,4
São Miguel do Tapuio;12,8;29,9;17,7;19,7;29,9;44,7;52,0;50,3;52,2;56,0;62,4;67,8;74,5;58,0;70,5;68,4;60,5;57,4;67,6;69,3
São Pedro do Piauí;21,6;25,7;26,9;24,2;35,3;42,2;52,1;45,9;46,9;30,8;41,3;45,1;43,6;43,0;45,8;49,3;65,8;59,1;72,2;74,4
São Raimundo Nonato;49,4;45,8;35,8;26,1;30,7;27,6;31,9;58,6;66,8;50,5;47,5;45,4;53,8;53,6;58,0;59,0;57,5;62,6;59,8;68,0
Sebastião Barros;37,5;22,7;**;8,3;**;5,7;10,9;22,1;14,1;9,8;23,8;6,5;13,2;18,2;24,6;45,9;41,3;47,5;66,1;80,0
Sebastião Leal;**;18,8;17,3;10,2;20,0;**;7,7;17,4;19,4;30,9;17,6;49,0;48,3;56,9;61,4;69,0;81,1;72,4;75,0;76,2
Sigefredo Pacheco;49,5;46,4;37,4;22,2;53,9;41,6;36,4;52,6;42,6;45,8;59,2;37,3;37,5;37,6;46,7;54,5;63,0;57,0;66,3;57,7
Simões;5,6;11,3;5,3;5,1;3,9;5,6;8,8;16,8;18,3;23,4;31,8;51,4;63,3;63,8;67,1;68,5;76,7;74,8;81,4;86,0
Simplício Mendes;7,3;11,3;33,9;23,6;29,1;24,4;23,9;30,8;33,0;28,7;35,3;28,1;33,3;60,1;71,3;79,9;83,0;77,1;80,7;83,2
Socorro do Piauí;8,1;6,7;14,7;23,4;35,7;26,4;35,2;30,9;26,5;27,9;41,0;29,6;29,3;33,9;51,2;54,0;30,4;62,5;84,8;69,4
Sussuapara;14,7;13,8;26,5;19,1;27,8;31,3;31,0;43,8;50,0;47,1;34,3;48,1;55,4;60,6;61,9;53,2;71,1;56,2;62,4;72,6
Tamboril do Piauí;33,3;42,0;32,7;41,1;41,4;64,9;47,2;40,4;31,8;47,3;46,3;34,9;44,1;61,1;76,6;75,9;82,6;81,4;77,1;75,6
Tanque do Piauí;**;0,0;**;16,7;16,1;32,5;33,3;34,1;46,4;35,0;54,1;58,6;77,3;73,1;63,0;75,0;58,8;57,9;71,9;83,8
Teresina;32,8;36,3;39,2;40,7;43,3;55,3;67,4;61,0;62,7;49,4;51,6;48,2;51,8;54,8;56,5;61,6;61,3;63,3;64,9;63,7
União;10,4;12,7;11,7;17,7;29,5;24,5;36,1;44,9;39,9;36,0;40,6;46,6;44,6;43,4;51,9;57,4;59,3;54,5;63,5;62,2
Uruçuí;20,8;12,5;14,9;6,5;7,2;2,2;7,7;11,2;15,7;15,1;13,5;44,8;45,4;52,6;54,0;51,1;56,2;61,1;62,6;69,2
Valença do Piauí;43,3;44,3;39,3;50,1;44,5;71,2;73,7;70,8;68,3;68,1;75,6;52,7;46,9;60,4;67,7;68,2;65,0;64,1;69,1;72,5
Várzea Branca;14,3;15,4;17,5;30,6;24,7;20,8;20,8;30,0;27,7;43,1;38,0;54,0;59,2;69,8;75,0;76,5;61,5;81,2;77,4;82,5
Várzea Grande;50,0;48,8;50,7;26,3;48,7;41,3;41,2;50,0;42,0;53,7;55,8;58,3;57,6;71,4;71,4;71,1;67,3;79,0;75,8;73,2
Vera Mendes;24,1;21,1;21,6;29,3;29,4;22,7;26,0;50,8;46,0;55,3;55,1;41,7;41,7;44,4;48,4;50,0;45,2;83,3;85,1;81,4
Vila Nova do Piauí;17,8;24,3;20,5;17,1;31,4;25,0;40,5;54,3;65,0;66,0;74,2;87,9;85,0;87,5;96,3;83,8;87,5;83,3;97,5;63,0
Wall Ferraz;**;20,3;24,1;15,9;23,9;28,9;37,5;33,3;37,0;54,9;29,7;59,0;54,3;66,7;60,5;82,1;55,9;70,6;76,3;78,1
Piauí;21,2;23,7;25,5;27,6;30,6;35,1;43,1;44,4;45,9;40,3;42,6;44,1;48,8;50,2;54,9;59,0;60,2;61,0;64,1;65,9
Nordeste;31,3;32,6;33,7;35,2;35,7;35,2;38,5;39,9;41,4;42,3;45,1;47,0;49,7;50,6;54,7;57,6;59,6;61,4;64,8;67,5
Brasil;43,7;45,5;47,8;49,9;52,0;52,8;54,5;55,8;57,0;57,9;60,6;61,3;61,7;62,4;64,6;66,5;67,7;69,3;70,8;72,4
** - Para evitar a interpretação inadequada de taxas instáveis, foram suprimidos valores baseados em baixa frequência de casos (maior que 0 e menor que 5).;;;;;;;;;;;;;;;;;;;;
** - Indicador não calculado, pois o denominador é igual a zero.;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;;;;;;;;;;;;;;;;;;
URL: https://www.proadess.icict.fiocruz.br/;;;;;;;;;;;;;;;;;;;;
