Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Tocantins;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Fortaleza do Tabocão;11,4;**;25,6;17,2;29,5;20,0;20,6;35,0;39,3;25,6;**;36,5;37,0;42,9;40,0;27,4;20,4;44,9;46,4;62,3
Goianorte;24,7;26,8;22,9;33,9;24,7;39,0;37,4;40,0;23,0;17,9;23,0;40,0;48,0;51,3;47,1;56,0;75,0;64,7;75,4;70,0
Goiatins;5,9;8,3;8,7;6,3;8,4;18,3;13,0;15,7;12,1;16,6;22,1;20,6;24,9;28,5;35,7;31,8;36,7;44,3;50,4;57,0
Guaraí;23,6;15,3;21,8;23,5;25,7;30,3;33,5;33,6;44,7;39,6;46,5;56,1;58,4;51,0;60,3;57,4;65,8;57,2;65,5;61,9
Gurupi;42,4;50,0;37,2;43,5;48,4;44,5;51,9;57,3;57,1;61,4;64,2;62,9;57,0;58,8;61,9;65,5;67,2;67,1;71,3;72,4
Ipueiras;**;**;15,8;22,9;30,3;43,2;62,9;51,5;37,5;32,0;30,6;57,1;42,9;50,0;69,6;82,1;83,9;65,0;69,2;54,5
Itacajá;24,3;20,8;30,5;9,0;18,9;21,9;20,0;22,0;25,6;19,7;16,2;16,5;21,1;19,9;26,7;38,7;44,4;43,4;43,0;61,1
Itaguatins;46,4;60,2;41,0;29,1;32,1;39,5;40,0;35,1;33,9;35,8;26,1;24,7;50,0;52,0;51,9;56,5;69,6;58,6;58,2;55,0
Itapiratins;27,9;20,0;17,0;13,0;20,5;**;23,4;23,9;22,9;39,5;20,8;26,8;31,8;27,6;30,2;52,3;55,8;59,4;54,8;52,6
Itaporã do Tocantins;38,9;48,9;16,0;27,7;54,0;35,0;23,5;34,7;51,4;20,9;61,0;72,9;78,8;69,2;84,6;69,4;84,2;81,6;73,5;83,8
Jaú do Tocantins;**;35,9;19,0;14,0;50,9;37,3;27,9;67,7;52,5;69,2;61,0;64,4;64,5;60,6;62,5;73,5;84,8;82,1;52,6;81,6
Juarina;15,6;17,0;**;**;30,4;36,7;34,8;**;24,1;53,7;37,5;51,5;51,4;60,0;73,5;61,5;65,0;73,3;77,8;75,0
Lagoa da Confusão;22,4;35,9;32,5;41,8;37,6;27,0;40,4;25,2;36,4;31,2;44,9;44,0;35,1;36,0;38,1;50,4;52,3;51,7;55,0;66,5
Lagoa do Tocantins;19,7;10,5;15,0;26,0;25,8;23,8;31,0;37,8;21,4;32,2;37,5;17,6;18,8;30,1;43,1;49,2;53,1;57,4;52,2;59,3
Lajeado;40,7;39,6;40,9;39,6;38,8;50,0;36,4;29,5;28,9;63,8;43,5;64,2;56,9;64,6;51,7;53,8;67,9;80,3;82,0;73,9
Lavandeira;**;66,7;59,1;55,0;47,1;61,8;56,5;72,7;39,5;36,4;70,6;42,9;56,0;63,6;38,1;53,6;68,4;59,1;53,8;50,0
Lizarda;**;10,3;16,5;29,9;19,0;14,0;14,4;22,0;**;25,0;27,3;23,9;20,5;40,0;42,6;27,5;51,2;46,7;45,8;40,8
Luzinópolis;**;19,5;18,0;9,6;21,1;23,3;17,8;16,0;27,6;38,9;45,0;40,0;36,8;43,2;75,0;58,6;68,0;64,7;73,5;76,6
Marianópolis do Tocantins;**;**;16,4;40,3;23,2;39,5;31,5;38,3;27,9;30,7;35,0;50,0;63,2;74,5;62,0;81,2;67,9;57,6;67,6;80,0
Mateiros;**;**;**;**;**;**;14,9;12,5;9,8;18,2;18,4;18,0;15,0;35,6;61,9;51,4;50,0;39,5;51,2;46,9
Maurilândia do Tocantins;**;**;22,2;14,5;14,6;15,7;33,3;31,5;47,1;40,8;12,5;23,1;44,0;47,4;73,7;62,5;84,0;62,8;61,3;94,3
Miracema do Tocantins;37,4;51,5;75,3;72,4;77,8;75,5;47,8;45,4;47,4;38,2;33,9;43,6;43,3;50,1;55,3;58,5;60,5;55,5;63,2;60,3
Miranorte;32,7;48,4;77,3;67,5;82,8;59,9;23,7;21,1;24,3;29,1;40,7;36,8;34,5;41,8;43,1;50,3;64,4;70,7;65,2;64,1
Monte do Carmo;20,2;26,9;28,3;29,1;37,2;44,8;57,0;43,8;56,0;47,4;54,6;56,3;60,0;56,8;64,3;58,2;70,1;66,4;63,0;78,0
Monte Santo do Tocantins;**;**;21,7;47,6;33,3;35,0;30,4;29,2;42,1;41,2;42,3;50,0;37,5;55,0;61,0;65,8;60,7;61,1;59,5;76,0
Palmeiras do Tocantins;5,5;8,0;**;**;25,3;16,2;25,6;29,1;25,0;25,6;29,4;46,3;39,1;46,5;55,2;54,9;65,9;54,5;72,6;71,6
Muricilândia;22,0;14,1;43,0;42,5;51,5;57,1;57,1;36,8;51,3;51,5;54,2;42,4;49,2;51,0;58,3;71,7;71,7;75,0;83,1;80,0
