Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Pernambuco;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Itapetim;19,1;20,8;16,2;11,5;12,3;64,0;80,9;73,6;71,4;77,3;72,4;52,4;75,9;82,5;84,6;81,9;87,7;89,8;93,1;94,4
Itapissuma;32,1;37,7;54,0;46,1;29,3;27,9;38,2;43,7;40,3;38,6;48,9;52,0;50,1;55,6;53,4;48,8;47,5;55,9;70,4;66,8
Itaquitinga;23,5;30,0;34,9;23,9;32,9;28,4;32,5;38,4;38,2;46,6;41,2;42,1;44,2;54,6;61,2;55,4;62,2;57,9;52,1;64,1
Jaboatão dos Guararapes;52,7;51,6;50,5;42,6;42,1;41,6;48,2;49,0;47,0;49,2;52,1;52,0;49,7;47,7;47,1;47,2;54,7;58,2;58,8;60,8
Jaqueira;30,2;52,9;53,5;53,2;60,9;48,9;53,3;52,3;48,9;52,6;43,4;47,7;46,2;50,9;54,3;54,8;48,7;55,4;66,7;65,8
Jataúba;12,7;22,1;31,0;30,5;42,7;53,4;61,7;64,5;70,0;70,5;60,6;57,0;63,4;73,5;78,4;77,6;80,6;86,4;83,8;75,2
Jatobá;9,5;25,0;35,5;37,7;48,2;35,9;29,6;26,6;40,3;47,2;55,3;65,0;57,5;66,2;76,9;74,0;69,5;72,6;76,3;75,0
João Alfredo;22,4;17,4;15,1;25,6;20,5;18,2;21,0;38,3;47,5;48,1;51,7;59,0;56,7;60,5;69,4;64,0;71,9;72,0;78,8;83,5
Joaquim Nabuco;30,9;41,4;42,8;45,3;53,9;54,7;54,1;45,7;48,4;48,1;45,7;49,3;52,5;54,7;55,1;59,8;60,2;61,9;77,4;72,8
Jucati;21,0;22,4;24,7;30,8;36,7;27,6;30,5;35,5;43,2;48,5;58,5;67,4;63,4;73,5;69,8;77,7;78,6;78,2;81,1;81,4
Jupi;25,8;18,4;16,8;44,0;48,5;32,9;37,3;49,4;48,6;49,5;63,1;66,9;75,0;70,8;79,3;78,8;72,8;80,3;75,2;85,2
Jurema;10,0;11,0;40,4;42,6;49,8;50,0;47,9;44,6;50,7;64,9;67,7;56,9;62,2;70,7;78,9;77,3;75,3;71,4;81,1;85,6
Lagoa do Carro;53,3;41,3;40,5;32,6;41,4;29,6;41,6;41,4;40,1;54,5;55,9;53,0;60,2;46,7;75,9;73,2;71,3;74,2;72,1;78,9
Lagoa de Itaenga;38,2;44,0;62,6;70,4;69,1;60,8;54,5;51,8;48,5;52,1;55,9;51,0;48,7;55,6;71,4;69,3;64,4;72,9;65,2;73,1
Lagoa do Ouro;31,9;39,9;49,0;55,1;51,5;51,2;56,7;49,2;55,3;58,1;65,3;73,1;80,6;80,2;84,3;86,6;88,1;88,6;85,5;86,6
Lagoa dos Gatos;18,8;24,5;25,0;30,3;36,2;23,0;33,8;38,3;35,6;40,3;52,5;59,3;61,3;60,6;55,7;61,8;68,2;66,5;69,4;74,0
Lagoa Grande;17,5;21,4;19,7;24,5;20,6;13,3;16,3;31,8;35,7;46,9;56,0;60,0;68,3;73,8;76,8;79,8;75,1;80,5;79,8;81,7
Lajedo;19,4;19,1;23,5;22,9;24,7;28,2;38,4;36,4;39,0;39,4;59,5;62,2;70,6;67,7;76,6;76,2;80,8;79,0;82,9;83,4
Limoeiro;23,8;22,5;24,7;35,8;38,1;39,6;42,5;52,9;56,5;55,5;56,8;62,7;64,1;72,6;88,4;87,5;84,5;81,2;78,0;82,2
Macaparana;16,3;23,0;24,5;24,7;26,6;32,0;28,5;21,3;26,6;34,6;36,1;64,5;74,6;81,2;82,4;81,8;83,2;83,8;87,3;85,8
Machados;17,7;27,4;26,4;33,5;36,7;50,5;49,5;50,9;49,6;57,7;59,3;51,4;48,1;61,3;70,9;66,2;66,7;76,4;81,1;80,0
Manari;10,0;8,9;15,4;12,4;17,7;14,2;13,5;19,3;15,9;34,9;35,8;43,4;55,1;65,8;80,3;83,1;85,4;82,7;83,1;88,9
Maraial;29,7;35,3;34,5;42,5;65,3;46,9;56,9;44,2;46,5;49,3;41,3;43,0;54,7;47,3;49,4;52,6;54,3;60,4;66,8;65,9
Mirandiba;20,4;39,8;32,9;29,1;22,2;26,1;39,2;37,8;31,9;43,8;51,8;54,8;56,3;59,0;73,9;70,5;70,2;75,6;85,2;87,7
Moreno;63,5;66,2;68,5;66,3;64,2;55,5;59,8;67,1;67,0;64,6;61,3;51,9;45,8;48,7;42,4;46,6;44,5;52,0;60,3;67,7
Nazaré da Mata;46,4;58,6;61,3;64,3;60,7;71,0;71,0;66,6;50,0;55,2;52,6;56,6;52,6;68,2;74,3;74,6;70,4;71,9;72,2;73,7
Olinda;55,3;50,4;50,9;51,7;46,9;45,6;44,6;49,5;50,1;50,6;51,8;52,9;52,5;49,1;48,9;49,4;50,0;55,3;56,5;59,9
Orobó;24,7;22,9;25,4;28,1;35,4;33,8;41,5;44,4;54,9;55,6;60,5;69,2;64,8;68,2;73,0;74,6;65,6;71,5;78,8;76,2
Orocó;11,4;13,6;14,5;13,2;19,7;20,0;20,7;17,6;25,9;25,1;50,2;62,1;67,1;75,0;76,0;79,7;83,2;86,2;87,1;88,2
Ouricuri;31,2;30,3;27,4;17,4;16,0;22,6;32,2;33,0;35,2;41,2;43,6;56,1;58,8;61,0;71,3;73,9;70,4;70,0;77,0;79,0
Palmares;41,8;50,8;49,1;53,0;60,6;50,4;56,8;54,2;53,6;52,2;44,3;40,7;44,0;48,1;51,2;55,3;53,5;51,2;62,5;71,1
Palmeirina;18,4;22,1;25,9;24,0;25,4;24,0;39,9;34,2;45,1;42,9;60,7;68,5;77,2;72,4;75,5;74,5;63,6;70,6;69,2;77,2
Panelas;6,8;17,9;30,5;35,4;40,8;36,5;38,7;38,4;39,3;49,3;55,4;54,3;56,7;57,0;66,1;66,8;63,6;67,5;75,1;75,9
Paranatama;22,0;20,2;15,0;21,6;20,2;24,7;33,3;34,4;30,7;37,9;56,2;64,7;67,2;72,4;77,5;80,1;73,5;74,0;82,5;86,6
Parnamirim;24,3;26,2;33,0;34,3;34,0;19,4;36,6;49,3;45,4;51,9;53,5;50,0;61,2;62,3;65,2;68,2;59,7;62,0;75,6;76,0
Passira;16,0;21,8;22,1;36,0;37,4;34,2;39,4;47,4;56,2;45,9;59,4;65,8;62,8;66,7;76,2;75,5;75,1;82,4;85,0;84,3
Paudalho;59,8;55,4;51,4;43,0;46,1;47,4;44,6;44,2;39,8;50,2;52,2;41,7;39,9;43,1;59,0;55,1;60,4;62,4;73,0;80,8
Paulista;58,5;56,2;60,5;53,3;47,9;46,5;43,8;48,7;49,6;50,2;51,1;51,2;51,8;50,0;52,1;50,9;51,6;55,5;60,0;62,1
Pedra;29,2;34,0;35,4;39,6;48,3;42,0;37,8;51,0;50,4;46,7;61,9;61,8;60,9;68,4;68,3;67,0;76,3;70,3;72,7;70,5
Pesqueira;30,9;29,6;28,2;31,0;25,9;27,0;27,5;31,1;28,3;26,5;37,5;40,4;46,7;51,3;59,9;62,9;67,5;66,2;68,3;74,7
Petrolândia;24,9;26,5;39,1;65,5;63,4;58,4;51,3;53,7;56,6;64,9;69,9;75,4;78,3;81,2;81,5;79,8;77,6;81,8;77,0;83,2
Petrolina;33,5;34,9;36,4;37,9;36,5;27,7;32,6;36,1;41,2;44,5;46,9;54,1;57,5;54,8;60,2;66,2;68,5;71,0;75,0;75,7
Poção;21,5;18,4;15,6;36,9;49,2;34,7;36,6;33,2;39,4;43,8;51,3;50,8;38,3;50,6;75,5;79,9;69,2;67,2;74,7;77,0
Pombos;40,1;52,9;36,0;45,6;79,6;63,2;75,3;41,3;63,7;62,2;71,6;57,4;53,6;53,2;63,3;67,0;66,9;66,3;71,3;67,2
Primavera;13,6;16,1;16,9;17,5;23,6;22,8;25,1;33,6;40,0;45,5;49,4;50,3;60,5;49,2;54,2;43,4;62,4;64,6;67,3;69,0
Quipapá;7,8;31,1;46,8;72,7;61,9;35,9;36,7;28,1;22,1;23,9;34,4;55,2;63,2;67,0;71,4;71,0;68,1;61,3;61,6;71,4
Quixaba;4,7;10,4;14,4;14,6;19,5;13,5;47,9;32,6;47,0;41,2;41,6;72,7;66,7;72,6;83,8;82,6;87,9;90,8;86,8;90,5
Recife;50,6;50,8;51,1;51,4;50,4;50,4;52,1;53,5;54,0;56,6;58,2;54,8;57,5;58,0;56,7;57,9;60,5;66,1;66,8;67,7
Riacho das Almas;31,6;35,2;41,2;37,5;56,6;49,3;43,8;45,6;40,5;35,5;52,6;62,4;75,6;64,6;65,6;60,8;65,2;65,9;69,0;73,2
Ribeirão;53,1;40,0;36,5;32,5;35,5;33,6;40,2;39,2;38,2;50,2;43,3;34,2;32,9;34,5;41,1;48,9;46,1;45,6;57,5;60,1
