Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Maranhão;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Presidente Dutra;24,3;22,6;9,4;32,0;19,5;11,0;19,4;14,7;30,5;49,1;51,9;64,4;62,8;51,1;56,1;57,8;61,3;55,0;54,9;70,2
Presidente Juscelino;16,2;10,5;20,6;31,9;25,5;21,5;27,0;33,9;29,4;18,1;23,7;23,9;17,3;17,5;25,9;20,1;20,8;23,6;23,0;27,7
Presidente Médici;**;9,1;14,0;18,3;10,5;23,6;18,1;18,8;4,4;7,4;17,2;24,6;42,9;30,4;36,4;43,6;53,0;56,8;53,1;39,2
Presidente Sarney;12,7;3,3;8,6;9,2;11,7;13,1;14,2;16,5;11,9;7,3;5,3;7,3;13,4;17,4;21,4;18,3;26,1;19,1;21,9;27,7
Presidente Vargas;12,9;9,0;13,9;12,8;8,1;18,5;14,6;15,8;30,7;25,4;30,0;21,3;28,0;38,8;47,4;55,0;68,1;51,4;46,4;46,9
Primeira Cruz;**;**;**;7,1;6,9;6,4;9,1;7,9;31,0;22,3;20,0;16,7;15,3;18,3;29,6;29,7;38,3;32,8;36,6;32,0
Raposa;13,8;18,4;23,6;30,4;22,5;19,4;22,6;23,9;27,2;29,6;31,4;25,9;28,8;29,6;28,7;32,0;35,1;42,8;47,4;47,8
Riachão;27,8;9,3;19,9;21,7;22,4;16,7;37,2;26,0;21,8;21,2;29,2;28,1;27,4;27,3;27,9;26,1;41,2;51,9;61,0;66,5
Ribamar Fiquene;8,0;10,7;9,2;16,9;30,8;26,5;31,3;30,4;23,1;27,2;22,0;22,2;34,3;23,9;38,6;41,1;60,4;68,4;58,5;70,2
Rosário;8,3;23,3;22,6;28,2;11,0;9,7;9,5;13,3;15,3;11,7;21,2;25,1;27,9;30,4;34,9;41,2;39,4;38,1;47,2;55,3
Sambaíba;**;48,4;26,5;33,7;25,0;36,8;41,8;31,8;25,8;22,2;30,2;17,3;31,0;31,8;33,9;17,9;24,2;24,6;42,0;38,5
Santa Filomena do Maranhã;20,2;14,9;20,7;23,2;23,1;32,4;49,0;54,5;49,1;62,5;44,4;36,8;36,8;41,0;50,0;54,1;61,8;69,3;66,7;66,3
Santa Helena;18,5;19,1;20,6;16,6;6,4;3,4;9,0;9,0;17,5;18,1;27,8;16,9;16,8;21,5;30,2;31,9;36,2;26,4;37,7;44,9
Santa Inês;31,4;39,2;38,4;34,6;24,7;21,5;22,3;21,7;22,0;20,1;15,1;35,2;35,8;32,8;37,8;35,7;28,1;35,6;48,3;53,0
Santa Luzia;21,8;26,9;18,6;17,5;15,9;7,4;10,5;9,1;6,4;6,4;10,0;20,4;23,2;14,1;17,5;18,1;20,3;24,6;32,7;36,1
Santa Luzia do Paruá;21,2;17,7;17,8;18,1;15,6;15,4;17,1;26,3;27,4;26,2;33,5;34,8;47,6;32,6;46,4;40,0;42,8;42,6;41,9;35,0
Santa Quitéria do Maranhã;3,1;5,0;2,2;3,9;8,6;5,9;8,5;10,7;13,2;16,9;17,2;18,0;25,6;28,3;39,0;35,4;30,6;33,5;41,2;49,4
Santa Rita;9,5;15,9;18,1;9,9;12,6;15,5;14,7;16,9;15,5;16,0;17,4;23,5;22,6;20,1;25,3;29,6;40,5;30,3;39,5;43,2
Santana do Maranhão;3,9;**;19,3;8,7;5,8;8,3;12,9;21,0;24,6;16,1;32,8;55,6;51,2;57,6;62,1;48,9;49,6;39,3;46,2;49,6
Santo Amaro do Maranhão;**;**;**;**;0,0;6,0;4,1;6,8;4,1;8,3;10,7;12,2;22,0;14,8;24,4;21,4;19,4;30,1;34,0;33,0
Santo Antônio dos Lopes;19,9;2,8;4,7;6,9;2,9;60,5;70,6;73,6;49,0;32,5;29,9;17,0;8,4;8,6;6,1;9,8;10,8;34,5;51,3;64,0
São Benedito do Rio Preto;3,3;4,3;2,1;6,3;6,0;4,3;3,7;1,2;2,2;1,8;8,1;6,9;14,6;20,0;24,6;58,4;82,6;69,4;76,7;66,4
São Bento;5,8;18,0;36,2;42,4;59,2;22,7;12,1;24,2;25,0;17,4;30,9;46,2;47,3;32,1;43,3;36,0;31,9;38,6;42,3;43,0
São Bernardo;10,3;7,6;7,6;11,0;14,4;19,8;24,1;25,8;20,2;24,7;50,1;64,0;59,5;58,2;57,0;60,6;58,9;44,9;53,8;60,4
São Domingos do Azeitão;0,0;9,8;10,4;5,2;3,9;4,6;8,3;12,8;11,1;19,2;6,8;19,6;18,5;13,5;12,2;12,8;20,9;29,1;23,0;9,1
São Domingos do Maranhão;0,8;2,3;2,4;22,9;20,5;8,6;8,0;4,7;3,8;22,7;27,2;31,0;41,5;38,6;51,3;57,8;61,1;57,1;65,4;69,5
São Félix de Balsas;**;**;15,0;10,6;**;**;**;8,5;**;10,4;10,2;24,0;17,0;29,8;25,9;31,3;43,6;56,8;79,7;75,0
São Francisco do Brejão;70,0;80,2;41,3;38,3;55,0;52,9;57,8;41,4;26,2;11,0;17,2;29,8;23,5;29,3;37,1;38,8;48,7;54,7;50,9;55,6
São Francisco do Maranhão;14,7;10,8;10,7;13,2;32,2;18,2;14,7;24,1;20,6;15,4;20,7;23,7;18,4;24,8;23,6;18,4;19,7;27,3;38,0;63,8
São João Batista;26,4;27,6;27,6;21,2;27,8;30,4;25,3;34,2;20,6;27,6;26,3;19,5;25,9;31,6;33,0;38,7;39,0;34,4;45,4;49,8
São João do Carú;26,3;14,0;20,1;4,6;3,1;**;**;**;8,9;22,8;25,6;16,9;24,4;24,7;32,6;40,5;35,1;42,4;51,0;53,4
São João do Paraíso;6,2;5,9;10,7;10,0;9,4;11,2;12,5;16,7;20,1;13,3;25,9;17,7;22,6;41,1;56,8;42,5;34,8;51,0;57,9;56,5
São João do Soter;6,0;3,9;4,5;8,8;4,9;7,1;5,5;6,6;5,3;4,9;9,7;12,5;27,1;32,2;32,4;51,4;52,4;52,8;62,0;72,9
São João dos Patos;11,2;7,7;8,3;16,7;4,7;22,5;32,0;30,2;37,0;29,8;25,8;30,5;33,7;46,4;42,6;43,1;49,2;47,7;59,1;51,2
São José de Ribamar;24,5;25,9;26,5;24,5;22,1;21,8;24,0;24,6;26,5;27,2;29,8;32,9;40,6;39,6;39,3;42,1;46,3;50,0;42,0;46,8
São José dos Basílios;26,2;4,8;4,8;6,3;9,0;11,3;46,3;61,4;58,5;57,8;38,1;40,3;48,7;57,6;79,1;81,7;74,2;44,4;54,1;54,8
São Luís;30,0;33,6;32,4;35,7;38,0;34,3;34,2;37,6;37,3;40,2;42,1;41,3;42,9;40,7;43,7;44,7;49,0;51,4;49,8;54,4
São Luís Gonzaga do Maran;50,7;34,5;28,7;17,4;25,0;24,8;5,1;5,3;11,6;6,5;3,9;12,4;13,6;17,5;16,6;24,0;34,2;23,0;20,7;19,3
São Mateus do Maranhão;9,5;18,9;20,0;42,2;30,0;6,8;3,4;3,0;1,8;1,1;2,4;4,4;7,1;24,8;39,0;41,5;40,3;42,3;47,0;54,8
São Pedro da Água Branca;15,5;18,1;16,6;14,4;18,5;5,0;9,3;9,3;10,5;12,4;9,1;23,3;21,6;25,5;28,1;36,0;38,7;37,8;43,9;37,2
São Pedro dos Crentes;**;18,6;10,0;8,6;11,4;9,2;12,3;31,3;43,2;45,5;50,0;52,2;54,8;54,4;59,6;51,4;55,7;59,5;61,3;82,1
São Raimundo das Mangabei;13,5;17,2;30,7;26,3;30,8;38,1;37,3;44,9;31,0;38,8;41,1;38,2;33,1;34,8;32,7;34,2;47,8;49,1;57,8;52,9
São Raimundo do Doca Beze;**;**;10,9;25,4;22,3;11,5;20,8;62,5;60,6;62,6;19,4;14,0;37,0;29,0;49,0;53,8;77,6;68,3;83,3;73,9
São Roberto;**;18,4;23,3;35,4;29,3;27,8;46,0;90,1;82,1;88,0;38,9;29,5;55,3;47,2;48,8;64,8;68,4;76,6;86,7;90,0
São Vicente Ferrer;14,7;26,6;27,3;28,0;12,2;18,3;36,0;32,4;40,3;67,3;77,3;48,6;34,0;29,8;31,7;30,7;35,3;21,7;20,7;12,7
Satubinha;45,0;21,8;27,6;4,2;5,8;**;7,3;5,5;7,3;5,3;9,2;21,0;21,0;27,3;43,4;47,7;58,3;52,9;66,7;67,1
Senador Alexandre Costa;12,6;20,2;21,7;35,2;35,3;22,0;32,3;48,1;48,5;32,0;42,2;43,1;45,8;57,6;61,4;74,7;69,5;77,7;68,7;65,3
Senador La Rocque;20,6;31,6;22,1;19,8;51,3;40,7;47,1;22,5;14,8;23,1;20,2;22,3;25,5;20,9;30,1;34,6;33,1;49,6;49,6;61,0
Serrano do Maranhão;5,7;**;6,3;5,0;3,5;4,9;8,3;8,3;5,6;6,2;9,0;10,4;10,9;18,4;7,3;11,3;18,6;18,5;31,1;26,9
Sítio Novo;8,7;2,6;6,7;6,6;4,8;15,4;14,6;10,4;11,2;23,0;14,6;27,0;29,5;34,2;46,4;53,8;60,1;47,2;45,6;54,8
Sucupira do Norte;**;4,5;3,0;4,1;2,9;**;2,4;10,2;7,3;10,7;14,5;23,3;25,9;28,4;35,3;32,3;31,8;40,3;40,0;53,5
Sucupira do Riachão;**;8,2;**;8,6;**;13,6;16,7;27,3;33,3;21,3;20,2;42,9;41,3;32,5;50,6;47,6;42,3;40,3;43,2;66,0
Tasso Fragoso;14,3;13,9;10,1;6,4;10,6;18,7;27,6;22,3;26,1;20,6;22,4;35,4;37,7;44,1;43,9;38,8;47,1;49,6;63,3;54,0
Timbiras;1,6;1,5;8,3;12,8;7,1;10,4;9,8;9,7;10,2;7,5;8,7;17,2;15,3;13,8;20,7;22,0;19,0;21,6;18,2;27,9
Timon;32,5;32,3;29,3;27,1;22,3;30,3;36,0;30,1;42,0;24,3;26,2;27,6;32,4;29,0;35,4;36,6;35,1;40,0;36,4;45,2
Trizidela do Vale;73,1;60,5;31,4;27,5;32,9;14,9;20,2;31,6;16,1;24,1;22,3;29,6;30,3;45,7;46,5;56,7;55,3;61,5;69,0;72,2
Tufilândia;21,1;12,5;25,4;11,3;7,3;9,6;18,1;14,9;14,0;27,7;10,5;15,0;20,2;15,6;36,9;43,9;47,7;53,5;54,9;48,5
Tuntum;18,0;8,4;13,2;38,0;45,7;43,6;57,6;64,3;66,2;72,9;50,4;41,5;46,9;48,0;59,0;67,4;64,5;66,9;70,5;75,0
Turiaçu;2,8;2,9;7,1;9,5;9,3;8,8;3,9;3,3;3,6;11,0;16,1;15,2;19,2;15,1;14,1;12,8;13,8;12,9;11,2;18,2
Turilândia;7,9;16,9;9,1;10,2;7,7;10,2;8,9;12,0;7,9;4,1;6,5;4,0;9,9;7,3;11,9;16,1;16,3;17,1;16,6;23,0
Tutóia;30,4;48,9;21,8;13,2;20,9;29,5;32,3;35,2;35,0;26,5;36,2;36,4;37,8;28,3;29,9;28,4;23,7;27,0;31,8;31,8
Urbano Santos;4,3;3,3;11,0;14,6;9,9;10,1;11,1;17,1;15,1;10,0;24,3;14,8;16,7;16,2;21,6;33,5;42,4;51,7;50,6;51,1
Vargem Grande;20,3;24,6;15,0;15,6;20,4;8,0;12,6;15,6;15,9;14,7;26,6;44,1;39,4;35,1;38,2;43,6;53,6;87,3;87,7;86,2
Viana;1,5;5,3;3,2;3,5;7,2;12,1;10,2;10,2;3,7;6,8;17,1;24,3;22,2;16,7;19,5;24,9;21,8;23,3;30,3;37,0
Vila Nova dos Martírios;16,4;25,7;25,2;12,1;38,2;35,0;67,3;51,1;30,2;28,7;44,5;47,6;44,8;48,8;50,9;42,5;43,5;58,1;50,8;58,5
Vitória do Mearim;6,5;2,9;5,9;11,8;13,8;8,8;15,1;15,0;21,1;18,0;23,5;16,6;7,7;12,9;26,6;54,0;62,5;52,1;68,1;69,0
Vitorino Freire;5,3;3,6;8,3;5,2;6,2;6,6;10,8;8,8;7,6;10,2;11,1;11,8;43,1;25,1;35,0;28,8;29,5;18,1;38,6;42,3
Zé Doca;5,8;3,7;6,1;10,9;9,2;5,3;9,6;7,3;4,1;15,7;32,5;54,9;48,7;39,1;42,7;48,8;48,1;41,2;46,9;51,7
Maranhão;19,6;21,5;21,9;22,8;24,0;23,1;25,1;25,1;24,2;23,5;26,1;31,0;33,1;31,7;37,4;40,7;42,4;43,6;48,1;52,1
Nordeste;31,3;32,6;33,7;35,2;35,7;35,2;38,5;39,9;41,4;42,3;45,1;47,0;49,7;50,6;54,7;57,6;59,6;61,4;64,8;67,5
Brasil;43,7;45,5;47,8;49,9;52,0;52,8;54,5;55,8;57,0;57,9;60,6;61,3;61,7;62,4;64,6;66,5;67,7;69,3;70,8;72,4
** - Para evitar a interpretação inadequada de taxas instáveis, foram suprimidos valores baseados em baixa frequência de casos (maior que 0 e menor que 5).;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;;;;;;;;;;;;;;;;;;
URL: https://www.proadess.icict.fiocruz.br/;;;;;;;;;;;;;;;;;;;;
