 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2016
"Município";"Nascim_p/resid.mãe"
"230490 Groaíras";120
"230495 Guaiúba";353
"230500 Guaraciaba do Norte";626
"230510 Guaramiranga";75
"230520 Hidrolândia";181
"230523 Horizonte";1118
"230526 Ibaretama";213
"230530 Ibiapina";360
"230533 Ibicuitinga";141
"230535 Icapuí";244
"230540 Icó";841
"230550 Iguatu";1256
"230560 Independência";260
"230565 Ipaporanga";140
"230570 Ipaumirim";125
"230580 Ipu";555
"230590 Ipueiras";453
"230600 Iracema";182
"230610 Irauçuba";304
"230620 Itaiçaba";97
"230625 Itaitinga";624
"230630 Itapagé";702
"230640 Itapipoca";1988
"230650 Itapiúna";225
"230655 Itarema";627
"230660 Itatira";277
"230670 Jaguaretama";169
"230680 Jaguaribara";145
"230690 Jaguaribe";392
"230700 Jaguaruana";440
"230710 Jardim";450
"230720 Jati";142
"230725 Jijoca de Jericoacoara";306
"230730 Juazeiro do Norte";4191
"230740 Jucás";307
"230750 Lavras da Mangabeira";371
"230760 Limoeiro do Norte";770
"230763 Madalena";194
"230765 Maracanaú";4398
"230770 Maranguape";1564
"230780 Marco";496
"230790 Martinópole";144
"230800 Massapê";484
"230810 Mauriti";662
"230820 Meruoca";176
"230830 Milagres";362
"230835 Milhã";159
"230837 Miraíma";175
"230840 Missão Velha";547
"230850 Mombaça";476
"230860 Monsenhor Tabosa";239
"230870 Morada Nova";720
"230880 Moraújo";94
"230890 Morrinhos";251
"230900 Mucambo";163
"230910 Mulungu";132
"230920 Nova Olinda";247
"230930 Nova Russas";351
"230940 Novo Oriente";362
"230945 Ocara";275
"230950 Orós";287
"230960 Pacajus";865
"230970 Pacatuba";962
"230980 Pacoti";163
"230990 Pacujá";64
"231000 Palhano";111
"231010 Palmácia";110
"231020 Paracuru";616
"231025 Paraipaba";432
"231030 Parambu";400
"231040 Paramoti";129
"231050 Pedra Branca";497
"231060 Penaforte";182
"231070 Pentecoste";443
"231080 Pereiro";202
"231085 Pindoretama";306
"231090 Piquet Carneiro";159
"231095 Pires Ferreira";91
"231100 Poranga";184
"231110 Porteiras";238
"231120 Potengi";122
"231123 Potiretama";66
"231126 Quiterianópolis";214
"231130 Quixadá";1277
"231135 Quixelô";163
"231140 Quixeramobim";1074
"231150 Quixeré";264
"231160 Redenção";376
"231170 Reriutaba";211
"231180 Russas";916
"231190 Saboeiro";194
"231195 Salitre";257
"231220 Santa Quitéria";297
"231200 Santana do Acaraú";384
"231210 Santana do Cariri";228
"231230 São Benedito";775
"231240 São Gonçalo do Amarante";943
"231250 São João do Jaguaribe";81
"231260 São Luís do Curu";174
"231270 Senador Pompeu";303
"231280 Senador Sá";98
"231290 Sobral";3288
"231300 Solonópole";204
"231310 Tabuleiro do Norte";373
"231320 Tamboril";284
"231325 Tarrafas";96
"231330 Tauá";760
"231335 Tejuçuoca";274
"231340 Tianguá";1420
"231350 Trairi";784
"231355 Tururu";287
"231360 Ubajara";548
"231370 Umari";65
"231375 Umirim";267
"231380 Uruburetama";355
"231390 Uruoca";149
"231395 Varjota";273
"231400 Várzea Alegre";486
"231410 Viçosa do Ceará";931
"230000 Município ignorado - CE";1
"240010 Acari";109
"240020 Açu";776
"240030 Afonso Bezerra";116
"240040 Água Nova";40
"240050 Alexandria";185
"240060 Almino Afonso";64
"240070 Alto do Rodrigues";147
"240080 Angicos";136
"240090 Antônio Martins";77
"240100 Apodi";407
"240110 Areia Branca";325
"240120 Arês";207
"240130 Augusto Severo";81
"240140 Baía Formosa";110
"240145 Baraúna";394
"240150 Barcelona";40
"240160 Bento Fernandes";68
"240165 Bodó";32
"240170 Bom Jesus";112
"240180 Brejinho";182
"240185 Caiçara do Norte";81
"240190 Caiçara do Rio do Vento";59
"240200 Caicó";699
"240210 Campo Redondo";137
"240220 Canguaretama";505
"240230 Caraúbas";223
"240240 Carnaúba dos Dantas";68
"240250 Carnaubais";102
"240260 Ceará-Mirim";1060
"240270 Cerro Corá";128
"240280 Coronel Ezequiel";70
"240290 Coronel João Pessoa";67
"240300 Cruzeta";75
"240310 Currais Novos";456
"240320 Doutor Severiano";103
"240330 Encanto";81
"240340 Equador";61
"240350 Espírito Santo";94
"240360 Extremoz";564
"240370 Felipe Guerra";74
"240375 Fernando Pedroza";30
"240380 Florânia";97
"240390 Francisco Dantas";32
"240400 Frutuoso Gomes";54
"240410 Galinhos";34
"240420 Goianinha";477
"240430 Governador Dix-Sept Rosado";137
"240440 Grossos";129
"240450 Guamaré";258
"240460 Ielmo Marinho";148
"240470 Ipanguaçu";208
"240480 Ipueira";15
"240485 Itajá";113
"240490 Itaú";76
"240500 Jaçanã";112
"240510 Jandaíra";86
"240520 Janduís";59
"240530 Januário Cicco";124
"240540 Japi";116
"240550 Jardim de Angicos";24
"240560 Jardim de Piranhas";168
"240570 Jardim do Seridó";94
"240580 João Câmara";512
"240590 João Dias";26
"240600 José da Penha";68
"240610 Jucurutu";200
"240615 Jundiá";17
"240620 Lagoa d'Anta";91
"240630 Lagoa de Pedras";105
"240640 Lagoa de Velhos";42
"240650 Lagoa Nova";236
"240660 Lagoa Salgada";132
"240670 Lajes";100
"240680 Lajes Pintadas";56
"240690 Lucrécia";33
"240700 Luís Gomes";142
"240710 Macaíba";929
"240720 Macau";354
"240725 Major Sales";56
"240730 Marcelino Vieira";80
"240740 Martins";87
"240750 Maxaranguape";139
"240760 Messias Targino";52
"240770 Montanhas";146
"240780 Monte Alegre";297
"240790 Monte das Gameleiras";48
"240800 Mossoró";3760
"240810 Natal";11517
"240820 Nísia Floresta";405
"240830 Nova Cruz";460
"240840 Olho-d'Água do Borges";20
"240850 Ouro Branco";60
"240860 Paraná";62
"240870 Paraú";37
"240880 Parazinho";94
"240890 Parelhas";311
"240325 Parnamirim";3811
"240910 Passa e Fica";146
"240920 Passagem";40
"240930 Patu";162
"240940 Pau dos Ferros";393
"240950 Pedra Grande";46
"240960 Pedra Preta";33
"240970 Pedro Avelino";72
"240980 Pedro Velho";199
"240990 Pendências";130
"241000 Pilões";33
"241010 Poço Branco";147
"241020 Portalegre";109
"241025 Porto do Mangue";83
"241040 Pureza";103
"241050 Rafael Fernandes";51
"241060 Rafael Godeiro";19
"241070 Riacho da Cruz";34
"241080 Riacho de Santana";48
"241090 Riachuelo";101
"240895 Rio do Fogo";154
"241100 Rodolfo Fernandes";58
"241110 Ruy Barbosa";33
"241120 Santa Cruz";612
"240933 Santa Maria";71
"241140 Santana do Matos";110
"241142 Santana do Seridó";26
"241150 Santo Antônio";326
"241160 São Bento do Norte";35
"241170 São Bento do Trairí";41
"241180 São Fernando";29
"241190 São Francisco do Oeste";82
"241200 São Gonçalo do Amarante";1566
"241210 São João do Sabugi";66
"241220 São José de Mipibu";745
"241230 São José do Campestre";137
"241240 São José do Seridó";38
"241250 São Miguel";354
"241255 São Miguel do Gostoso";70
"241260 São Paulo do Potengi";220
"241270 São Pedro";66
"241280 São Rafael";96
"241290 São Tomé";121
"241300 São Vicente";54
"241310 Senador Elói de Souza";89
"241320 Senador Georgino Avelino";66
"241030 Serra Caiada";141
"241330 Serra de São Bento";76
"241335 Serra do Mel";166
"241340 Serra Negra do Norte";79
"241350 Serrinha";78
"241355 Serrinha dos Pintos";43
"241360 Severiano Melo";86
"241370 Sítio Novo";56
"241380 Taboleiro Grande";27
"241390 Taipu";159
"241400 Tangará";217
"241410 Tenente Ananias";124
"241415 Tenente Laurentino Cruz";93
"241105 Tibau";80
"241420 Tibau do Sul";248
"241430 Timbaúba dos Batistas";19
"241440 Touros";418
"241445 Triunfo Potiguar";48
"241450 Umarizal";94
"241460 Upanema";157
"241470 Várzea";65
"241475 Venha-Ver";47
"241480 Vera Cruz";165
"241490 Viçosa";26
"241500 Vila Flor";48
"240000 Município ignorado - RN";1
"250010 Água Branca";136
"250020 Aguiar";66
"250030 Alagoa Grande";337
"250040 Alagoa Nova";329
"250050 Alagoinha";240
"250053 Alcantil";131
"250057 Algodão de Jandaíra";58
"250060 Alhandra";408
"250073 Amparo";38
"250077 Aparecida";95
"250080 Araçagi";211
"250090 Arara";112
"250100 Araruna";188
"250110 Areia";355
"250115 Areia de Baraúnas";31
"250120 Areial";106
"250130 Aroeiras";282
"250135 Assunção";60
"250140 Baía da Traição";138
"250150 Bananeiras";290
"250153 Baraúna";47
"250160 Barra de Santa Rosa";138
"250157 Barra de Santana";114
"250170 Barra de São Miguel";66
"250180 Bayeux";1238
"250190 Belém";208
"250200 Belém do Brejo do Cruz";87
"250205 Bernardino Batista";55
"250210 Boa Ventura";86
"250215 Boa Vista";89
"250220 Bom Jesus";41
"250230 Bom Sucesso";49
"250240 Bonito de Santa Fé";134
"250250 Boqueirão";245
"250270 Borborema";58
"250280 Brejo do Cruz";174
"250290 Brejo dos Santos";99
"250300 Caaporã";439
"250310 Cabaceiras";48
"250320 Cabedelo";948
"250330 Cachoeira dos Índios";129
"250340 Cacimba de Areia";52
"250350 Cacimba de Dentro";208
"250355 Cacimbas";129
"250360 Caiçara";96
"250370 Cajazeiras";849
"250375 Cajazeirinhas";42
"250380 Caldas Brandão";83
"250390 Camalaú";73
"250400 Campina Grande";6070
"250403 Capim";108
"250407 Caraúbas";57
"250410 Carrapateira";18
"250415 Casserengue";97
"250420 Catingueira";68
"250430 Catolé do Rocha";399
"250435 Caturité";77
"250440 Conceição";242
"250450 Condado";81
"250460 Conde";502
"250470 Congo";104
"250480 Coremas";209
"250485 Coxixola";21
"250490 Cruz do Espírito Santo";287
"250500 Cubati";93
"250510 Cuité";243
"250523 Cuité de Mamanguape";92
"250520 Cuitegi";131
"250527 Curral de Cima";71
"250530 Curral Velho";24
"250535 Damião";52
"250540 Desterro";130
"250560 Diamante";74
"250570 Dona Inês";147
"250580 Duas Estradas";51
"250590 Emas";40
"250600 Esperança";489
"250610 Fagundes";163
"250620 Frei Martinho";21
"250625 Gado Bravo";123
"250630 Guarabira";834
"250640 Gurinhém";200
"250650 Gurjão";45
"250660 Ibiara";70
"250260 Igaracy";67
"250670 Imaculada";175
"250680 Ingá";251
"250690 Itabaiana";348
"250700 Itaporanga";311
"250710 Itapororoca";267
"250720 Itatuba";141
"250730 Jacaraú";205
"250740 Jericó";88
"250750 João Pessoa";11706
"251365 Joca Claudino";32
"250760 Juarez Távora";88
"250770 Juazeirinho";243
"250780 Junco do Seridó";92
"250790 Juripiranga";191
"250800 Juru";117
"250810 Lagoa";44
"250820 Lagoa de Dentro";96
"250830 Lagoa Seca";390
"250840 Lastro";48
"250850 Livramento";97
"250855 Logradouro";45
"250860 Lucena";219
"250870 Mãe d'Água";52
"250880 Malta";69
"250890 Mamanguape";706
"250900 Manaíra";147
"250905 Marcação";161
"250910 Mari";268
"250915 Marizópolis";74
"250920 Massaranduba";171
"250930 Mataraca";163
"250933 Matinhas";70
"250937 Mato Grosso";30
"250939 Maturéia";93
"250940 Mogeiro";194
"250950 Montadas";68
"250960 Monte Horebe";62
"250970 Monteiro";457
"250980 Mulungu";155
"250990 Natuba";98
"251000 Nazarezinho";87
"251010 Nova Floresta";147
"251020 Nova Olinda";85
"251030 Nova Palmeira";45
"251040 Olho d'Água";75
"251050 Olivedos";48
"251060 Ouro Velho";28
"251065 Parari";15
"251070 Passagem";29
"251080 Patos";1383
"251090 Paulista";156
"251100 Pedra Branca";60
"251110 Pedra Lavrada";78
"251120 Pedras de Fogo";509
"251272 Pedro Régis";64
"251130 Piancó";149
"251140 Picuí";262
"251150 Pilar";157
"251160 Pilões";139
"251170 Pilõezinhos";76
"251180 Pirpirituba";117
"251190 Pitimbu";306
"251200 Pocinhos";277
"251203 Poço Dantas";71
"251207 Poço de José de Moura";41
"251210 Pombal";399
"251220 Prata";54
"251230 Princesa Isabel";270
"251240 Puxinanã";201
"251250 Queimadas";741
"251260 Quixabá";26
"251270 Remígio";277
"251274 Riachão";43
"251275 Riachão do Bacamarte";76
"251276 Riachão do Poço";52
"251278 Riacho de Santo Antônio";26
"251280 Riacho dos Cavalos";127
"251290 Rio Tinto";358
"251300 Salgadinho";39
"251310 Salgado de São Félix";141
"251315 Santa Cecília";80
"251320 Santa Cruz";78
"251330 Santa Helena";71
"251335 Santa Inês";49
"251340 Santa Luzia";177
"251370 Santa Rita";2561
"251380 Santa Teresinha";70
"251350 Santana de Mangueira";64
"251360 Santana dos Garrotes";84
"251385 Santo André";23
"251392 São Bentinho";42
"251390 São Bento";381
"251396 São Domingos";38
"251394 São Domingos do Cariri";34
"251398 São Francisco";46
"251400 São João do Cariri";58
"250070 São João do Rio do Peixe";192
"251410 São João do Tigre";57
"251420 São José da Lagoa Tapada";89
"251430 São José de Caiana";88
"251440 São José de Espinharas";50
"251450 São José de Piranhas";268
"251455 São José de Princesa";27
"251460 São José do Bonfim";48
"251465 São José do Brejo do Cruz";20
"251470 São José do Sabugi";35
"251480 São José dos Cordeiros";39
"251445 São José dos Ramos";92
"251490 São Mamede";79
"251500 São Miguel de Taipu";92
"251510 São Sebastião de Lagoa de Roça";164
"251520 São Sebastião do Umbuzeiro";50
"251540 São Vicente do Seridó";145
"251530 Sapé";529
"251550 Serra Branca";168
"251560 Serra da Raiz";30
"251570 Serra Grande";40
"251580 Serra Redonda";79
"251590 Serraria";70
"251593 Sertãozinho";72
"251597 Sobrado";104
"251600 Solânea";390
"251610 Soledade";169
"251615 Sossêgo";51
"251620 Sousa";883
"251630 Sumé";246
"251640 Tacima";89
"251650 Taperoá";189
"251660 Tavares";188
"251670 Teixeira";208
"251675 Tenório";42
"251680 Triunfo";85
"251690 Uiraúna";170
"251700 Umbuzeiro";117
"251710 Várzea";29
"251720 Vieirópolis";59
"250550 Vista Serrana";52
"251740 Zabelê";32
"260005 Abreu e Lima";1487
"260010 Afogados da Ingazeira";580
"260020 Afrânio";284
"260030 Agrestina";323
"260040 Água Preta";491
"260050 Águas Belas";672
"260060 Alagoinha";191
"260070 Aliança";457
"260080 Altinho";235
"260090 Amaraji";312
"260100 Angelim";144
"260105 Araçoiaba";289
"260110 Araripina";1497
"260120 Arcoverde";1017
"260130 Barra de Guabiraba";148
"260140 Barreiros";721
"260150 Belém de Maria";148
"260160 Belém do São Francisco";338
"260170 Belo Jardim";1045
"260180 Betânia";151
"260190 Bezerros";677
"260200 Bodocó";551
"260210 Bom Conselho";564
"260220 Bom Jardim";392
"260230 Bonito";601
"260240 Brejão";161
"260250 Brejinho";82
"260260 Brejo da Madre de Deus";607
"260270 Buenos Aires";175
"260280 Buíque";834
"260290 Cabo de Santo Agostinho";3024
"260300 Cabrobó";512
"260310 Cachoeirinha";229
"260320 Caetés";381
"260330 Calçado";147
"260340 Calumbi";89
"260345 Camaragibe";2279
"260350 Camocim de São Félix";224
"260360 Camutanga";106
"260370 Canhotinho";346
"260380 Capoeiras";287
"260390 Carnaíba";257
"260392 Carnaubeira da Penha";279
"260400 Carpina";949
"260410 Caruaru";5085
"260415 Casinhas";141
"260420 Catende";549
"260430 Cedro";166
"260440 Chã de Alegria";212
"260450 Chã Grande";285
"260460 Condado";385
"260470 Correntes";220
"260480 Cortês";196
"260490 Cumaru";143
"260500 Cupira";354
"260510 Custódia";468
"260515 Dormentes";223
"260520 Escada";1015
"260530 Exu";434
"260540 Feira Nova";304
"260545 Fernando de Noronha";26
"260550 Ferreiros";163
"260560 Flores";227
"260570 Floresta";430
"260580 Frei Miguelinho";133
"260590 Gameleira";362
"260600 Garanhuns";2179
"260610 Glória do Goitá";356
"260620 Goiana";1151
"260630 Granito";109
"260640 Gravatá";1060
"260650 Iati";249
"260660 Ibimirim";423
"260670 Ibirajuba";82
"260680 Igarassu";1563
"260690 Iguaracy";132
"260760 Ilha de Itamaracá";317
"260700 Inajá";336
"260710 Ingazeira";65
"260720 Ipojuca";1562
"260730 Ipubi";563
"260740 Itacuruba";80
"260750 Itaíba";325
"260765 Itambé";437
"260770 Itapetim";187
"260775 Itapissuma";366
"260780 Itaquitinga";209
"260790 Jaboatão dos Guararapes";8880
"260795 Jaqueira";238
"260800 Jataúba";217
"260805 Jatobá";213
"260810 João Alfredo";306
"260820 Joaquim Nabuco";266
"260825 Jucati";182
"260830 Jupi";246
"260840 Jurema";215
"260850 Lagoa de Itaenga";334
"260845 Lagoa do Carro";216
"260860 Lagoa do Ouro";160
"260870 Lagoa dos Gatos";176
"260875 Lagoa Grande";357
"260880 Lajedo";642
"260890 Limoeiro";741
"260900 Macaparana";364
"260910 Machados";177
"260915 Manari";253
"260920 Maraial";175
"260930 Mirandiba";252
"261430 Moreilândia";138
"260940 Moreno";733
"260950 Nazaré da Mata";433
"260960 Olinda";5612
"260970 Orobó";253
"260980 Orocó";279
"260990 Ouricuri";1059
"261000 Palmares";1339
"261010 Palmeirina";110
"261020 Panelas";379
"261030 Paranatama";234
"261040 Parnamirim";335
"261050 Passira";358
"261060 Paudalho";797
"261070 Paulista";3976
"261080 Pedra";236
"261090 Pesqueira";904
"261100 Petrolândia";669
"261110 Petrolina";6242
"261120 Poção";143
"261130 Pombos";357
"261140 Primavera";173
"261150 Quipapá";335
"261153 Quixaba";91
"261160 Recife";21413
"261170 Riacho das Almas";250
"261180 Ribeirão";514
"261190 Rio Formoso";345
"261200 Sairé";124
"261210 Salgadinho";78
"261220 Salgueiro";991
"261230 Saloá";236
"261240 Sanharó";271
"261245 Santa Cruz";224
"261247 Santa Cruz da Baixa Verde";181
"261250 Santa Cruz do Capibaribe";1225
"261255 Santa Filomena";192
"261260 Santa Maria da Boa Vista";747
"261270 Santa Maria do Cambucá";205
"261280 Santa Terezinha";140
"261290 São Benedito do Sul";159
"261300 São Bento do Una";627
"261310 São Caitano";513
"261320 São João";350
"261330 São Joaquim do Monte";327
"261340 São José da Coroa Grande";356
"261350 São José do Belmonte";468
"261360 São José do Egito";434
"261370 São Lourenço da Mata";1695
"261380 São Vicente Ferrer";282
"261390 Serra Talhada";1312
"261400 Serrita";258
"261410 Sertânia";387
"261420 Sirinhaém";604
"261440 Solidão";77
"261450 Surubim";847
"261460 Tabira";390
"261470 Tacaimbó";145
"261480 Tacaratu";292
"261485 Tamandaré";396
"261500 Taquaritinga do Norte";292
"261510 Terezinha";106
"261520 Terra Nova";124
"261530 Timbaúba";709
"261540 Toritama";500
"261550 Tracunhaém";187
"261560 Trindade";527
"261570 Triunfo";172
"261580 Tupanatinga";293
"261590 Tuparetama";104
"261600 Venturosa";200
"261610 Verdejante";134
"261618 Vertente do Lério";115
"261620 Vertentes";311
"261630 Vicência";360
"261640 Vitória de Santo Antão";1967
"261650 Xexéu";221
"260000 Município ignorado - PE";6
"270010 Água Branca";278
"270020 Anadia";210
"270030 Arapiraca";3779
"270040 Atalaia";627
"270050 Barra de Santo Antônio";297
"270060 Barra de São Miguel";160
"270070 Batalha";261
"270080 Belém";83
"270090 Belo Monte";95
"270100 Boca da Mata";356
"270110 Branquinha";186
"270120 Cacimbinhas";136
"270130 Cajueiro";348
"270135 Campestre";70
"270140 Campo Alegre";495
"270150 Campo Grande";147
"270160 Canapi";231
"270170 Capela";240
"270180 Carneiros";135
"270190 Chã Preta";84
"270200 Coité do Nóia";147
"270210 Colônia Leopoldina";283
"270220 Coqueiro Seco";84
"270230 Coruripe";851
"270235 Craíbas";395
"270240 Delmiro Gouveia";794
"270250 Dois Riachos";114
"270255 Estrela de Alagoas";224
"270260 Feira Grande";280
"270270 Feliz Deserto";75
"270280 Flexeiras";210
"270290 Girau do Ponciano";508
"270300 Ibateguara";252
"270310 Igaci";328
"270320 Igreja Nova";334
"270330 Inhapi";311
"270340 Jacaré dos Homens";89
"270350 Jacuípe";59
"270360 Japaratinga";142
"270370 Jaramataia";81
"270375 Jequiá da Praia";127
"270380 Joaquim Gomes";320
"270390 Jundiá";59
"270400 Junqueiro";370
"270410 Lagoa da Canoa";285
"270420 Limoeiro de Anadia";298
"270430 Maceió";14107
"270440 Major Isidoro";240
"270490 Mar Vermelho";34
"270450 Maragogi";488
"270460 Maravilha";117
"270470 Marechal Deodoro";847
"270480 Maribondo";169
"270500 Mata Grande";297
"270510 Matriz de Camaragibe";399
"270520 Messias";264
"270530 Minador do Negrão";85
"270540 Monteirópolis";103
"270550 Murici";448
"270560 Novo Lino";146
"270570 Olho d'Água das Flores";344
"270580 Olho d'Água do Casado";112
"270590 Olho d'Água Grande";100
"270600 Olivença";182
"270610 Ouro Branco";169
"270620 Palestina";79
"270630 Palmeira dos Índios";1142
"270640 Pão de Açúcar";417
"270642 Pariconha";165
"270644 Paripueira";238
"270650 Passo de Camaragibe";214
"270660 Paulo Jacinto";92
"270670 Penedo";961
"270680 Piaçabuçu";298
"270690 Pilar";571
"270700 Pindoba";35
"270710 Piranhas";425
"270720 Poço das Trincheiras";218
"270730 Porto Calvo";452
"270740 Porto de Pedras";123
"270750 Porto Real do Colégio";308
"270760 Quebrangulo";196
"270770 Rio Largo";1202
"270780 Roteiro";113
"270790 Santa Luzia do Norte";103
"270800 Santana do Ipanema";749
"270810 Santana do Mundaú";189
"270820 São Brás";94
"270830 São José da Laje";339
"270840 São José da Tapera";502
"270850 São Luís do Quitunde";558
"270860 São Miguel dos Campos";815
"270870 São Miguel dos Milagres";115
"270880 São Sebastião";464
"270890 Satuba";229
"270895 Senador Rui Palmeira";209
"270900 Tanque d'Arca";69
"270910 Taquarana";273
"270915 Teotônio Vilela";582
"270920 Traipu";358
"270930 União dos Palmares";974
"270940 Viçosa";403
"270000 Município ignorado - AL";1
"280010 Amparo de São Francisco";39
"280020 Aquidabã";253
"280030 Aracaju";8867
"280040 Arauá";138
"280050 Areia Branca";244
"280060 Barra dos Coqueiros";495
"280067 Boquim";283
"280070 Brejo Grande";134
"280100 Campo do Brito";220
"280110 Canhoba";71
"280120 Canindé de São Francisco";570
"280130 Capela";517
"280140 Carira";251
"280150 Carmópolis";262
"280160 Cedro de São João";75
"280170 Cristinápolis";301
"280190 Cumbe";51
"280200 Divina Pastora";62
"280210 Estância";1027
"280220 Feira Nova";84
"280230 Frei Paulo";208
"280240 Gararu";139
"280250 General Maynard";41
"280260 Gracho Cardoso";88
"280270 Ilha das Flores";131
"280280 Indiaroba";272
"280290 Itabaiana";1271
"280300 Itabaianinha";608
"280310 Itabi";59
"280320 Itaporanga d'Ajuda";542
"280330 Japaratuba";219
"280340 Japoatã";198
"280350 Lagarto";1374
"280360 Laranjeiras";428
"280370 Macambira";96
"280380 Malhada dos Bois";70
"280390 Malhador";181
"280400 Maruim";260
"280410 Moita Bonita";116
"280420 Monte Alegre de Sergipe";224
"280430 Muribeca";89
"280440 Neópolis";278
"280445 Nossa Senhora Aparecida";104
"280450 Nossa Senhora da Glória";539
"280460 Nossa Senhora das Dores";319
"280470 Nossa Senhora de Lourdes";97
"280480 Nossa Senhora do Socorro";3068
"280490 Pacatuba";238
"280500 Pedra Mole";39
"280510 Pedrinhas";117
"280520 Pinhão";72
"280530 Pirambu";151
"280540 Poço Redondo";480
"280550 Poço Verde";270
"280560 Porto da Folha";350
"280570 Propriá";473
"280580 Riachão do Dantas";250
"280590 Riachuelo";149
"280600 Ribeirópolis";166
"280610 Rosário do Catete";195
"280620 Salgado";276
"280630 Santa Luzia do Itanhy";199
"280650 Santa Rosa de Lima";72
"280640 Santana do São Francisco";106
"280660 Santo Amaro das Brotas";175
"280670 São Cristóvão";1330
"280680 São Domingos";128
"280690 São Francisco";44
"280700 São Miguel do Aleixo";43
"280710 Simão Dias";601
"280720 Siriri";89
"280730 Telha";35
"280740 Tobias Barreto";623
"280750 Tomar do Geru";175
"280760 Umbaúba";409
"290010 Abaíra";49
"290020 Abaré";258
"290030 Acajutiba";172
"290035 Adustina";140
"290040 Água Fria";174
"290060 Aiquara";59
"290070 Alagoinhas";2428
"290080 Alcobaça";299
"290090 Almadina";73
"290100 Amargosa";462
"290110 Amélia Rodrigues";228
"290115 América Dourada";252
"290120 Anagé";228
"290130 Andaraí";145
"290135 Andorinha";177
"290140 Angical";193
"290150 Anguera";80
"290160 Antas";142
"290170 Antônio Cardoso";136
"290180 Antônio Gonçalves";116
"290190 Aporá";210
"290195 Apuarema";81
"290205 Araças";185
"290200 Aracatu";159
"290210 Araci";708
"290220 Aramari";142
"290225 Arataca";131
"290230 Aratuípe";127
"290240 Aurelino Leal";208
"290250 Baianópolis";172
"290260 Baixa Grande";221
"290265 Banzaê";174
"290270 Barra";868
"290280 Barra da Estiva";417
"290290 Barra do Choça";560
"290300 Barra do Mendes";185
"290310 Barra do Rocha";65
"290320 Barreiras";2570
"290323 Barro Alto";163
"290330 Barro Preto";95
"290327 Barrocas";193
"290340 Belmonte";284
"290350 Belo Campo";216
"290360 Biritinga";196
"290370 Boa Nova";164
"290380 Boa Vista do Tupim";247
"290390 Bom Jesus da Lapa";1142
"290395 Bom Jesus da Serra";127
"290400 Boninal";152
"290405 Bonito";233
"290410 Boquira";266
"290420 Botuporã";136
"290430 Brejões";150
"290440 Brejolândia";78
"290450 Brotas de Macaúbas";126
"290460 Brumado";849
"290470 Buerarema";245
"290475 Buritirama";286
"290480 Caatiba";84
"290485 Cabaceiras do Paraguaçu";236
"290490 Cachoeira";424
"290500 Caculé";303
"290510 Caém";119
"290515 Caetanos";132
"290520 Caetité";697
"290530 Cafarnaum";274
"290540 Cairu";301
"290550 Caldeirão Grande";195
"290560 Camacan";380
"290570 Camaçari";4228
"290580 Camamu";553
"290590 Campo Alegre de Lourdes";450
"290600 Campo Formoso";1148
"290610 Canápolis";134
"290620 Canarana";357
"290630 Canavieiras";496
"290640 Candeal";97
"290650 Candeias";1017
"290660 Candiba";137
"290670 Cândido Sales";360
"290680 Cansanção";476
"290682 Canudos";209
"290685 Capela do Alto Alegre";96
"290687 Capim Grosso";493
"290689 Caraíbas";98
"290690 Caravelas";278
"290700 Cardeal da Silva";118
"290710 Carinhanha";448
"290720 Casa Nova";997
"290730 Castro Alves";318
"290740 Catolândia";45
"290750 Catu";595
"290755 Caturama";113
"290760 Central";212
"290770 Chorrochó";155
"290780 Cícero Dantas";337
"290790 Cipó";273
"290800 Coaraci";255
"290810 Cocos";231
"290820 Conceição da Feira";207
"290830 Conceição do Almeida";180
"290840 Conceição do Coité";1048
"290850 Conceição do Jacuípe";370
"290860 Conde";318
"290870 Condeúba";212
"290880 Contendas do Sincorá";38
"290890 Coração de Maria";261
"290900 Cordeiros";87
"290910 Coribe";178
"290920 Coronel João Sá";191
"290930 Correntina";431
"290940 Cotegipe";154
"290950 Cravolândia";67
"290960 Crisópolis";274
"290970 Cristópolis";151
"290980 Cruz das Almas";797
"290990 Curaçá";477
"291000 Dário Meira";170
"291005 Dias d'Ávila";1191
"291010 Dom Basílio";133
"291020 Dom Macedo Costa";58
"291030 Elísio Medrado";67
"291040 Encruzilhada";275
"291050 Entre Rios";558
"290050 Érico Cardoso";118
"291060 Esplanada";457
"291070 Euclides da Cunha";745
"291072 Eunápolis";1786
"291075 Fátima";198
"291077 Feira da Mata";51
"291080 Feira de Santana";10222
"291085 Filadélfia";251
"291090 Firmino Alves";62
"291100 Floresta Azul";130
"291110 Formosa do Rio Preto";459
"291120 Gandu";450
"291125 Gavião";45
"291130 Gentio do Ouro";124
"291140 Glória";230
"291150 Gongogi";89
"291160 Governador Mangabeira";246
"291165 Guajeru";89
"291170 Guanambi";1180
"291180 Guaratinga";204
"291185 Heliópolis";112
"291190 Iaçu";400
"291200 Ibiassucê";95
"291210 Ibicaraí";261
"291220 Ibicoara";310
"291230 Ibicuí";155
"291240 Ibipeba";213
"291250 Ibipitanga";162
"291260 Ibiquera";63
"291270 Ibirapitanga";390
"291280 Ibirapuã";131
"291290 Ibirataia";315
"291300 Ibitiara";176
"291310 Ibititá";234
"291320 Ibotirama";425
"291330 Ichu";40
"291340 Igaporã";175
"291345 Igrapiúna";208
"291350 Iguaí";322
