 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2009
"Município";"Nascim_p/resid.mãe"
"230495 Guaiúba";383
"230500 Guaraciaba do Norte";701
"230510 Guaramiranga";88
"230520 Hidrolândia";284
"230523 Horizonte";976
"230526 Ibaretama";221
"230530 Ibiapina";393
"230533 Ibicuitinga";164
"230535 Icapuí";283
"230540 Icó";1037
"230550 Iguatu";1329
"230560 Independência";344
"230565 Ipaporanga";142
"230570 Ipaumirim";182
"230580 Ipu";598
"230590 Ipueiras";543
"230600 Iracema";182
"230610 Irauçuba";367
"230620 Itaiçaba";86
"230625 Itaitinga";464
"230630 Itapagé";668
"230640 Itapipoca";2144
"230650 Itapiúna";269
"230655 Itarema";737
"230660 Itatira";324
"230670 Jaguaretama";240
"230680 Jaguaribara";166
"230690 Jaguaribe";464
"230700 Jaguaruana";433
"230710 Jardim";514
"230720 Jati";98
"230725 Jijoca de Jericoacoara";250
"230730 Juazeiro do Norte";4409
"230740 Jucás";375
"230750 Lavras da Mangabeira";380
"230760 Limoeiro do Norte";794
"230763 Madalena";226
"230765 Maracanaú";4564
"230770 Maranguape";1356
"230780 Marco";516
"230790 Martinópole";139
"230800 Massapê";563
"230810 Mauriti";724
"230820 Meruoca";219
"230830 Milagres";449
"230835 Milhã";178
"230837 Miraíma";241
"230840 Missão Velha";605
"230850 Mombaça";628
"230860 Monsenhor Tabosa";243
"230870 Morada Nova";831
"230880 Moraújo";113
"230890 Morrinhos";337
"230900 Mucambo";220
"230910 Mulungu";166
"230920 Nova Olinda";284
"230930 Nova Russas";510
"230940 Novo Oriente";388
"230945 Ocara";318
"230950 Orós";313
"230960 Pacajus";907
"230970 Pacatuba";754
"230980 Pacoti";186
"230990 Pacujá";97
"231000 Palhano";127
"231010 Palmácia";105
"231020 Paracuru";540
"231025 Paraipaba";426
"231030 Parambu";481
"231040 Paramoti";144
"231050 Pedra Branca";675
"231060 Penaforte";144
"231070 Pentecoste";546
"231080 Pereiro";240
"231085 Pindoretama";273
"231090 Piquet Carneiro";178
"231095 Pires Ferreira";112
"231100 Poranga";187
"231110 Porteiras";195
"231120 Potengi";167
"231123 Potiretama";81
"231126 Quiterianópolis";280
"231130 Quixadá";1378
"231135 Quixelô";249
"231140 Quixeramobim";1172
"231150 Quixeré";310
"231160 Redenção";437
"231170 Reriutaba";260
"231180 Russas";1012
"231190 Saboeiro";262
"231195 Salitre";297
"231220 Santa Quitéria";579
"231200 Santana do Acaraú";482
"231210 Santana do Cariri";306
"231230 São Benedito";848
"231240 São Gonçalo do Amarante";664
"231250 São João do Jaguaribe";85
"231260 São Luís do Curu";188
"231270 Senador Pompeu";354
"231280 Senador Sá";108
"231290 Sobral";3169
"231300 Solonópole";203
"231310 Tabuleiro do Norte";402
"231320 Tamboril";425
"231325 Tarrafas";105
"231330 Tauá";774
"231335 Tejuçuoca";275
"231340 Tianguá";1212
"231350 Trairi";848
"231355 Tururu";238
"231360 Ubajara";569
"231370 Umari";96
"231375 Umirim";292
"231380 Uruburetama";352
"231390 Uruoca";204
"231395 Varjota";252
"231400 Várzea Alegre";555
"231410 Viçosa do Ceará";1020
"240010 Acari";142
"240020 Açu";753
"240030 Afonso Bezerra";117
"240040 Água Nova";49
"240050 Alexandria";183
"240060 Almino Afonso";69
"240070 Alto do Rodrigues";144
"240080 Angicos";165
"240090 Antônio Martins";102
"240100 Apodi";474
"240110 Areia Branca";375
"240120 Arês";247
"240130 Augusto Severo";122
"240140 Baía Formosa";147
"240145 Baraúna";449
"240150 Barcelona";39
"240160 Bento Fernandes";79
"240165 Bodó";52
"240170 Bom Jesus";113
"240180 Brejinho";179
"240185 Caiçara do Norte";93
"240190 Caiçara do Rio do Vento";36
"240200 Caicó";771
"240210 Campo Redondo";133
"240220 Canguaretama";546
"240230 Caraúbas";346
"240240 Carnaúba dos Dantas";114
"240250 Carnaubais";119
"240260 Ceará-Mirim";1210
"240270 Cerro Corá";204
"240280 Coronel Ezequiel";84
"240290 Coronel João Pessoa";57
"240300 Cruzeta";107
"240310 Currais Novos";619
"240320 Doutor Severiano";130
"240330 Encanto";92
"240340 Equador";97
"240350 Espírito Santo";149
"240360 Extremoz";422
"240370 Felipe Guerra";80
"240375 Fernando Pedroza";47
"240380 Florânia";161
"240390 Francisco Dantas";58
"240400 Frutuoso Gomes";63
"240410 Galinhos";27
"240420 Goianinha";474
"240430 Governador Dix-Sept Rosado";200
"240440 Grossos";108
"240450 Guamaré";201
"240460 Ielmo Marinho";137
"240470 Ipanguaçu";190
"240480 Ipueira";26
"240485 Itajá";96
"240490 Itaú";72
"240500 Jaçanã";126
"240510 Jandaíra";104
"240520 Janduís";85
"240530 Januário Cicco";103
"240540 Japi";105
"240550 Jardim de Angicos";35
"240560 Jardim de Piranhas";182
"240570 Jardim do Seridó";117
"240580 João Câmara";568
"240590 João Dias";42
"240600 José da Penha";101
"240610 Jucurutu";253
"240615 Jundiá";57
"240620 Lagoa d'Anta";91
"240630 Lagoa de Pedras";103
"240640 Lagoa de Velhos";37
"240650 Lagoa Nova";254
"240660 Lagoa Salgada";140
"240670 Lajes";134
"240680 Lajes Pintadas";74
"240690 Lucrécia";43
"240700 Luís Gomes";176
"240710 Macaíba";920
"240720 Macau";203
"240725 Major Sales";58
"240730 Marcelino Vieira";128
"240740 Martins";115
"240750 Maxaranguape";162
"240760 Messias Targino";71
"240770 Montanhas";191
"240780 Monte Alegre";281
"240790 Monte das Gameleiras";37
"240800 Mossoró";3997
"240810 Natal";12117
"240820 Nísia Floresta";316
"240830 Nova Cruz";595
"240840 Olho-d'Água do Borges";56
"240850 Ouro Branco";53
"240860 Paraná";65
"240870 Paraú";50
"240880 Parazinho";88
"240890 Parelhas";344
"240325 Parnamirim";3634
"240910 Passa e Fica";177
"240920 Passagem";36
"240930 Patu";160
"240940 Pau dos Ferros";436
"240950 Pedra Grande";55
"240960 Pedra Preta";39
"240970 Pedro Avelino";103
"240980 Pedro Velho";227
"240990 Pendências";127
"241000 Pilões";51
"241010 Poço Branco";189
"241020 Portalegre";125
"241025 Porto do Mangue";72
"241040 Pureza";119
"241050 Rafael Fernandes";77
"241060 Rafael Godeiro";45
"241070 Riacho da Cruz";58
"241080 Riacho de Santana";58
"241090 Riachuelo";101
"240895 Rio do Fogo";180
"241100 Rodolfo Fernandes";66
"241110 Ruy Barbosa";55
"241120 Santa Cruz";583
"240933 Santa Maria";57
"241140 Santana do Matos";150
"241142 Santana do Seridó";31
"241150 Santo Antônio";407
"241160 São Bento do Norte";40
"241170 São Bento do Trairí";79
"241180 São Fernando";38
"241190 São Francisco do Oeste";66
"241200 São Gonçalo do Amarante";1652
"241210 São João do Sabugi";82
"241220 São José de Mipibu";665
"241230 São José do Campestre";184
"241240 São José do Seridó";42
"241250 São Miguel";460
"241255 São Miguel do Gostoso";120
"241260 São Paulo do Potengi";274
"241270 São Pedro";90
"241280 São Rafael";88
"241290 São Tomé";155
"241300 São Vicente";67
"241310 Senador Elói de Souza";70
"241320 Senador Georgino Avelino";67
"241030 Serra Caiada";181
"241330 Serra de São Bento";86
"241335 Serra do Mel";223
"241340 Serra Negra do Norte";106
"241350 Serrinha";123
"241355 Serrinha dos Pintos";53
"241360 Severiano Melo";97
"241370 Sítio Novo";94
"241380 Taboleiro Grande";25
"241390 Taipu";177
"241400 Tangará";246
"241410 Tenente Ananias";149
"241415 Tenente Laurentino Cruz";115
"241105 Tibau";59
"241420 Tibau do Sul";160
"241430 Timbaúba dos Batistas";24
"241440 Touros";484
"241445 Triunfo Potiguar";79
"241450 Umarizal";161
"241460 Upanema";198
"241470 Várzea";82
"241475 Venha-Ver";58
"241480 Vera Cruz";173
"241490 Viçosa";25
"241500 Vila Flor";45
"240000 Município ignorado - RN";5
"250010 Água Branca";122
"250020 Aguiar";81
"250030 Alagoa Grande";478
"250040 Alagoa Nova";332
"250050 Alagoinha";239
"250053 Alcantil";122
"250057 Algodão de Jandaíra";51
"250060 Alhandra";385
"250073 Amparo";31
"250077 Aparecida";118
"250080 Araçagi";206
"250090 Arara";181
"250100 Araruna";324
"250110 Areia";454
"250115 Areia de Baraúnas";43
"250120 Areial";105
"250130 Aroeiras";301
"250135 Assunção";63
"250140 Baía da Traição";140
"250150 Bananeiras";306
"250153 Baraúna";66
"250160 Barra de Santa Rosa";219
"250157 Barra de Santana";118
"250170 Barra de São Miguel";98
"250180 Bayeux";1383
"250190 Belém";230
"250200 Belém do Brejo do Cruz";100
"250205 Bernardino Batista";62
"250210 Boa Ventura";95
"250215 Boa Vista";131
"250220 Bom Jesus";53
"250230 Bom Sucesso";76
"250240 Bonito de Santa Fé";215
"250250 Boqueirão";319
"250270 Borborema";87
"250280 Brejo do Cruz";214
"250290 Brejo dos Santos";82
"250300 Caaporã";412
"250310 Cabaceiras";91
"250320 Cabedelo";948
"250330 Cachoeira dos Índios";134
"250340 Cacimba de Areia";49
"250350 Cacimba de Dentro";242
"250355 Cacimbas";148
"250360 Caiçara";129
"250370 Cajazeiras";802
"250375 Cajazeirinhas";60
"250380 Caldas Brandão";92
"250390 Camalaú";97
"250400 Campina Grande";6407
"250403 Capim";70
"250407 Caraúbas";71
"250410 Carrapateira";32
"250415 Casserengue";106
"250420 Catingueira";77
"250430 Catolé do Rocha";454
"250435 Caturité";79
"250440 Conceição";310
"250450 Condado";144
"250460 Conde";461
"250470 Congo";76
"250480 Coremas";217
"250485 Coxixola";24
"250490 Cruz do Espírito Santo";276
"250500 Cubati";114
"250510 Cuité";289
"250523 Cuité de Mamanguape";88
"250520 Cuitegi";105
"250527 Curral de Cima";74
"250530 Curral Velho";41
"250535 Damião";69
"250540 Desterro";127
"250560 Diamante";83
"250570 Dona Inês";188
"250580 Duas Estradas";59
"250590 Emas";60
"250600 Esperança";544
"250610 Fagundes";177
"250620 Frei Martinho";40
"250625 Gado Bravo";141
"250630 Guarabira";884
"250640 Gurinhém";215
"250650 Gurjão";46
"250660 Ibiara";78
"250260 Igaracy";97
"250670 Imaculada";191
"250680 Ingá";265
"250690 Itabaiana";371
"250700 Itaporanga";369
"250710 Itapororoca";247
"250720 Itatuba";171
"250730 Jacaraú";207
"250740 Jericó";127
"250750 João Pessoa";11452
"251365 Joca Claudino";33
"250760 Juarez Távora";117
"250770 Juazeirinho";331
"250780 Junco do Seridó";112
"250790 Juripiranga";190
"250800 Juru";125
"250810 Lagoa";57
"250820 Lagoa de Dentro";114
"250830 Lagoa Seca";429
"250840 Lastro";50
"250850 Livramento";121
"250855 Logradouro";59
"250860 Lucena";191
"250870 Mãe d'Água";54
"250880 Malta";92
"250890 Mamanguape";810
"250900 Manaíra";154
"250905 Marcação";155
"250910 Mari";299
"250915 Marizópolis";107
"250920 Massaranduba";169
"250930 Mataraca";154
"250933 Matinhas";71
"250937 Mato Grosso";36
"250939 Maturéia";109
"250940 Mogeiro";189
"250950 Montadas";97
"250960 Monte Horebe";70
"250970 Monteiro";471
"250980 Mulungu";150
"250990 Natuba";121
"251000 Nazarezinho";137
"251010 Nova Floresta";172
"251020 Nova Olinda";103
"251030 Nova Palmeira";65
"251040 Olho d'Água";111
"251050 Olivedos";43
"251060 Ouro Velho";54
"251065 Parari";31
"251070 Passagem";32
"251080 Patos";1577
"251090 Paulista";172
"251100 Pedra Branca";65
"251110 Pedra Lavrada";105
"251120 Pedras de Fogo";487
"251272 Pedro Régis";85
"251130 Piancó";250
"251140 Picuí";279
"251150 Pilar";185
"251160 Pilões";149
"251170 Pilõezinhos";80
"251180 Pirpirituba";146
"251190 Pitimbu";336
"251200 Pocinhos";332
"251203 Poço Dantas";66
"251207 Poço de José de Moura";37
"251210 Pombal";442
"251220 Prata";71
"251230 Princesa Isabel";243
"251240 Puxinanã";229
"251250 Queimadas";591
"251260 Quixabá";27
"251270 Remígio";314
"251274 Riachão";38
"251275 Riachão do Bacamarte";62
"251276 Riachão do Poço";53
"251278 Riacho de Santo Antônio";35
"251280 Riacho dos Cavalos";124
"251290 Rio Tinto";297
"251300 Salgadinho";75
"251310 Salgado de São Félix";148
"251315 Santa Cecília";117
"251320 Santa Cruz";97
"251330 Santa Helena";81
"251335 Santa Inês";56
"251340 Santa Luzia";185
"251370 Santa Rita";2178
"251380 Santa Teresinha";67
"251350 Santana de Mangueira";76
"251360 Santana dos Garrotes";114
"251385 Santo André";33
"251392 São Bentinho";51
"251390 São Bento";445
"251396 São Domingos";44
"251394 São Domingos do Cariri";39
"251398 São Francisco";37
"251400 São João do Cariri";59
"250070 São João do Rio do Peixe";197
"251410 São João do Tigre";66
"251420 São José da Lagoa Tapada";142
"251430 São José de Caiana";120
"251440 São José de Espinharas";69
"251450 São José de Piranhas";269
"251455 São José de Princesa";42
"251460 São José do Bonfim";60
"251465 São José do Brejo do Cruz";32
"251470 São José do Sabugi";41
"251480 São José dos Cordeiros";60
"251445 São José dos Ramos";86
"251490 São Mamede";126
"251500 São Miguel de Taipu";123
"251510 São Sebastião de Lagoa de Roça";198
"251520 São Sebastião do Umbuzeiro";59
"251540 São Vicente do Seridó";176
"251530 Sapé";826
"251550 Serra Branca";150
"251560 Serra da Raiz";53
"251570 Serra Grande";50
"251580 Serra Redonda";90
"251590 Serraria";80
"251593 Sertãozinho";62
"251597 Sobrado";98
"251600 Solânea";438
"251610 Soledade";235
"251615 Sossêgo";50
"251620 Sousa";1044
"251630 Sumé";223
"251640 Tacima";121
"251650 Taperoá";215
"251660 Tavares";160
"251670 Teixeira";259
"251675 Tenório";45
"251680 Triunfo";104
"251690 Uiraúna";197
"251700 Umbuzeiro";142
"251710 Várzea";34
"251720 Vieirópolis";63
"250550 Vista Serrana";53
"251740 Zabelê";42
"260005 Abreu e Lima";1397
"260010 Afogados da Ingazeira";607
"260020 Afrânio";327
"260030 Agrestina";347
"260040 Água Preta";556
"260050 Águas Belas";904
"260060 Alagoinha";224
"260070 Aliança";628
"260080 Altinho";281
"260090 Amaraji";363
"260100 Angelim";134
"260105 Araçoiaba";340
"260110 Araripina";1820
"260120 Arcoverde";1207
"260130 Barra de Guabiraba";191
"260140 Barreiros";767
"260150 Belém de Maria";176
"260160 Belém do São Francisco";454
"260170 Belo Jardim";1134
"260180 Betânia";219
"260190 Bezerros";783
"260200 Bodocó";641
"260210 Bom Conselho";750
"260220 Bom Jardim";538
"260230 Bonito";655
"260240 Brejão";194
"260250 Brejinho";148
"260260 Brejo da Madre de Deus";794
"260270 Buenos Aires";236
"260280 Buíque";1045
"260290 Cabo de Santo Agostinho";3211
"260300 Cabrobó";615
"260310 Cachoeirinha";288
"260320 Caetés";465
"260330 Calçado";156
"260340 Calumbi";110
"260345 Camaragibe";2127
"260350 Camocim de São Félix";213
"260360 Camutanga";119
"260370 Canhotinho";383
"260380 Capoeiras";344
"260390 Carnaíba";300
"260392 Carnaubeira da Penha";370
"260400 Carpina";1115
"260410 Caruaru";5309
"260415 Casinhas";220
"260420 Catende";618
"260430 Cedro";213
"260440 Chã de Alegria";213
"260450 Chã Grande";324
"260460 Condado";347
"260470 Correntes";269
"260480 Cortês";217
"260490 Cumaru";232
"260500 Cupira";368
"260510 Custódia";545
"260515 Dormentes";313
"260520 Escada";1019
"260530 Exu";554
"260540 Feira Nova";346
"260545 Fernando de Noronha";21
"260550 Ferreiros";156
"260560 Flores";320
"260570 Floresta";577
"260580 Frei Miguelinho";219
"260590 Gameleira";391
"260600 Garanhuns";2439
"260610 Glória do Goitá";421
"260620 Goiana";1230
"260630 Granito";111
"260640 Gravatá";1168
"260650 Iati";393
"260660 Ibimirim";515
"260670 Ibirajuba";104
"260680 Igarassu";1450
"260690 Iguaracy";185
"260760 Ilha de Itamaracá";287
"260700 Inajá";347
"260710 Ingazeira";61
"260720 Ipojuca";1464
"260730 Ipubi";623
"260740 Itacuruba";104
"260750 Itaíba";483
"260765 Itambé";630
"260770 Itapetim";233
"260775 Itapissuma";339
"260780 Itaquitinga";247
"260790 Jaboatão dos Guararapes";8951
"260795 Jaqueira";213
"260800 Jataúba";271
"260805 Jatobá";235
"260810 João Alfredo";430
"260820 Joaquim Nabuco";283
"260825 Jucati";198
"260830 Jupi";273
"260840 Jurema";265
"260850 Lagoa de Itaenga";455
"260845 Lagoa do Carro";220
"260860 Lagoa do Ouro";210
"260870 Lagoa dos Gatos";231
"260875 Lagoa Grande";420
"260880 Lajedo";667
"260890 Limoeiro";840
"260900 Macaparana";379
"260910 Machados";208
"260915 Manari";332
"260920 Maraial";223
"260930 Mirandiba";304
"261430 Moreilândia";141
"260940 Moreno";757
"260950 Nazaré da Mata";449
"260960 Olinda";6150
"260970 Orobó";320
"260980 Orocó";279
"260990 Ouricuri";1237
"261000 Palmares";1107
"261010 Palmeirina";126
"261020 Panelas";448
"261030 Paranatama";240
"261040 Parnamirim";387
"261050 Passira";462
"261060 Paudalho";879
"261070 Paulista";3721
"261080 Pedra";379
"261090 Pesqueira";989
"261100 Petrolândia";732
"261110 Petrolina";5438
"261120 Poção";185
"261130 Pombos";378
"261140 Primavera";191
"261150 Quipapá";419
"261153 Quixaba";102
"261160 Recife";22546
"261170 Riacho das Almas";307
"261180 Ribeirão";653
"261190 Rio Formoso";449
"261200 Sairé";155
"261210 Salgadinho";73
"261220 Salgueiro";1118
"261230 Saloá";301
"261240 Sanharó";343
"261245 Santa Cruz";329
"261247 Santa Cruz da Baixa Verde";206
"261250 Santa Cruz do Capibaribe";1201
"261255 Santa Filomena";267
"261260 Santa Maria da Boa Vista";913
"261270 Santa Maria do Cambucá";188
"261280 Santa Terezinha";166
"261290 São Benedito do Sul";160
"261300 São Bento do Una";861
"261310 São Caitano";536
"261320 São João";355
"261330 São Joaquim do Monte";363
"261340 São José da Coroa Grande";338
"261350 São José do Belmonte";513
"261360 São José do Egito";460
"261370 São Lourenço da Mata";1435
"261380 São Vicente Ferrer";279
"261390 Serra Talhada";1240
"261400 Serrita";319
"261410 Sertânia";498
"261420 Sirinhaém";760
"261440 Solidão";101
"261450 Surubim";863
"261460 Tabira";442
"261470 Tacaimbó";197
"261480 Tacaratu";374
"261485 Tamandaré";363
"261500 Taquaritinga do Norte";441
"261510 Terezinha";129
"261520 Terra Nova";149
"261530 Timbaúba";944
"261540 Toritama";637
"261550 Tracunhaém";230
"261560 Trindade";632
"261570 Triunfo";213
"261580 Tupanatinga";411
"261590 Tuparetama";140
"261600 Venturosa";292
"261610 Verdejante";164
"261618 Vertente do Lério";153
"261620 Vertentes";317
"261630 Vicência";457
"261640 Vitória de Santo Antão";2075
"261650 Xexéu";334
"270010 Água Branca";390
"270020 Anadia";304
"270030 Arapiraca";4080
"270040 Atalaia";776
"270050 Barra de Santo Antônio";284
"270060 Barra de São Miguel";125
"270070 Batalha";314
"270080 Belém";79
"270090 Belo Monte";96
"270100 Boca da Mata";477
"270110 Branquinha";193
"270120 Cacimbinhas";192
"270130 Cajueiro";411
"270135 Campestre";98
"270140 Campo Alegre";613
"270150 Campo Grande";198
"270160 Canapi";364
"270170 Capela";334
"270180 Carneiros";159
"270190 Chã Preta";135
"270200 Coité do Nóia";195
"270210 Colônia Leopoldina";347
"270220 Coqueiro Seco";97
"270230 Coruripe";939
"270235 Craíbas";435
"270240 Delmiro Gouveia";1019
"270250 Dois Riachos";172
"270255 Estrela de Alagoas";275
"270260 Feira Grande";373
"270270 Feliz Deserto";91
"270280 Flexeiras";251
"270290 Girau do Ponciano";583
"270300 Ibateguara";264
"270310 Igaci";425
"270320 Igreja Nova";387
"270330 Inhapi";368
"270340 Jacaré dos Homens";138
"270350 Jacuípe";97
"270360 Japaratinga";141
"270370 Jaramataia";124
"270375 Jequiá da Praia";193
"270380 Joaquim Gomes";500
"270390 Jundiá";54
"270400 Junqueiro";378
"270410 Lagoa da Canoa";290
"270420 Limoeiro de Anadia";359
"270430 Maceió";15590
"270440 Major Isidoro";367
"270490 Mar Vermelho";50
"270450 Maragogi";552
"270460 Maravilha";189
"270470 Marechal Deodoro";847
"270480 Maribondo";221
"270500 Mata Grande";424
"270510 Matriz de Camaragibe";505
"270520 Messias";285
"270530 Minador do Negrão";87
"270540 Monteirópolis";148
"270550 Murici";567
"270560 Novo Lino";208
"270570 Olho d'Água das Flores";390
"270580 Olho d'Água do Casado";168
"270590 Olho d'Água Grande";100
"270600 Olivença";171
"270610 Ouro Branco";178
"270620 Palestina";100
"270630 Palmeira dos Índios";1292
"270640 Pão de Açúcar";460
"270642 Pariconha";200
"270644 Paripueira";204
"270650 Passo de Camaragibe";283
"270660 Paulo Jacinto";113
"270670 Penedo";1109
"270680 Piaçabuçu";310
"270690 Pilar";666
"270700 Pindoba";41
"270710 Piranhas";488
"270720 Poço das Trincheiras";255
"270730 Porto Calvo";481
"270740 Porto de Pedras";104
"270750 Porto Real do Colégio";366
"270760 Quebrangulo";193
"270770 Rio Largo";1050
"270780 Roteiro";144
"270790 Santa Luzia do Norte";122
"270800 Santana do Ipanema";858
"270810 Santana do Mundaú";182
"270820 São Brás";96
"270830 São José da Laje";418
"270840 São José da Tapera";625
"270850 São Luís do Quitunde";627
"270860 São Miguel dos Campos";1052
"270870 São Miguel dos Milagres";84
"270880 São Sebastião";644
"270890 Satuba";166
"270895 Senador Rui Palmeira";240
"270900 Tanque d'Arca";84
"270910 Taquarana";358
"270915 Teotônio Vilela";820
"270920 Traipu";426
"270930 União dos Palmares";1196
"270940 Viçosa";450
"280010 Amparo de São Francisco";37
"280020 Aquidabã";318
"280030 Aracaju";9789
"280040 Arauá";216
"280050 Areia Branca";283
"280060 Barra dos Coqueiros";418
"280067 Boquim";416
"280070 Brejo Grande";128
"280100 Campo do Brito";306
"280110 Canhoba";88
"280120 Canindé de São Francisco";600
"280130 Capela";573
"280140 Carira";340
"280150 Carmópolis";269
"280160 Cedro de São João";67
"280170 Cristinápolis";299
"280190 Cumbe";52
"280200 Divina Pastora";73
"280210 Estância";1137
"280220 Feira Nova";99
"280230 Frei Paulo";236
"280240 Gararu";169
"280250 General Maynard";42
"280260 Gracho Cardoso";92
"280270 Ilha das Flores";165
"280280 Indiaroba";327
"280290 Itabaiana";1475
"280300 Itabaianinha";600
"280310 Itabi";57
"280320 Itaporanga d'Ajuda";566
"280330 Japaratuba";278
"280340 Japoatã";221
"280350 Lagarto";1396
"280360 Laranjeiras";455
"280370 Macambira";99
"280380 Malhada dos Bois";87
"280390 Malhador";191
"280400 Maruim";322
"280410 Moita Bonita";146
"280420 Monte Alegre de Sergipe";262
"280430 Muribeca";118
"280440 Neópolis";291
"280445 Nossa Senhora Aparecida";122
"280450 Nossa Senhora da Glória";539
"280460 Nossa Senhora das Dores";417
"280470 Nossa Senhora de Lourdes";89
"280480 Nossa Senhora do Socorro";2910
"280490 Pacatuba";203
"280500 Pedra Mole";42
"280510 Pedrinhas";146
"280520 Pinhão";95
"280530 Pirambu";177
"280540 Poço Redondo";554
"280550 Poço Verde";311
"280560 Porto da Folha";436
"280570 Propriá";458
"280580 Riachão do Dantas";304
"280590 Riachuelo";204
"280600 Ribeirópolis";259
"280610 Rosário do Catete";173
"280620 Salgado";269
"280630 Santa Luzia do Itanhy";274
"280650 Santa Rosa de Lima";63
"280640 Santana do São Francisco";106
"280660 Santo Amaro das Brotas";203
"280670 São Cristóvão";1341
"280680 São Domingos";135
"280690 São Francisco";39
"280700 São Miguel do Aleixo";51
"280710 Simão Dias";495
"280720 Siriri";148
"280730 Telha";57
"280740 Tobias Barreto";766
"280750 Tomar do Geru";201
"280760 Umbaúba";419
"290010 Abaíra";49
"290020 Abaré";342
"290030 Acajutiba";248
"290035 Adustina";234
"290040 Água Fria";203
"290060 Aiquara";55
"290070 Alagoinhas";2119
"290080 Alcobaça";348
"290090 Almadina";108
"290100 Amargosa";468
"290110 Amélia Rodrigues";409
"290115 América Dourada";215
"290120 Anagé";270
"290130 Andaraí";202
"290135 Andorinha";220
"290140 Angical";221
"290150 Anguera";99
"290160 Antas";166
"290170 Antônio Cardoso";192
"290180 Antônio Gonçalves";143
"290190 Aporá";227
"290195 Apuarema";114
"290205 Araças";166
"290200 Aracatu";192
"290210 Araci";871
"290220 Aramari";102
"290225 Arataca";171
"290230 Aratuípe";133
"290240 Aurelino Leal";239
"290250 Baianópolis";248
"290260 Baixa Grande";284
"290265 Banzaê";218
"290270 Barra";848
"290280 Barra da Estiva";404
"290290 Barra do Choça";650
"290300 Barra do Mendes";233
"290310 Barra do Rocha";91
"290320 Barreiras";2613
"290323 Barro Alto";190
"290330 Barro Preto";88
"290327 Barrocas";198
"290340 Belmonte";370
"290350 Belo Campo";230
"290360 Biritinga";264
"290370 Boa Nova";221
"290380 Boa Vista do Tupim";328
"290390 Bom Jesus da Lapa";843
"290395 Bom Jesus da Serra";157
"290400 Boninal";177
"290405 Bonito";295
"290410 Boquira";256
"290420 Botuporã";140
"290430 Brejões";222
"290440 Brejolândia";90
"290450 Brotas de Macaúbas";129
"290460 Brumado";934
"290470 Buerarema";302
"290475 Buritirama";342
"290480 Caatiba";98
"290485 Cabaceiras do Paraguaçu";263
"290490 Cachoeira";414
"290500 Caculé";264
"290510 Caém";196
"290515 Caetanos";128
"290520 Caetité";735
"290530 Cafarnaum";308
"290540 Cairu";258
"290550 Caldeirão Grande";198
"290560 Camacan";597
"290570 Camaçari";3941
"290580 Camamu";510
"290590 Campo Alegre de Lourdes";555
"290600 Campo Formoso";1270
"290610 Canápolis";125
"290620 Canarana";389
"290630 Canavieiras";571
"290640 Candeal";87
"290650 Candeias";1153
"290660 Candiba";147
"290670 Cândido Sales";412
"290680 Cansanção";384
"290682 Canudos";240
"290685 Capela do Alto Alegre";121
"290687 Capim Grosso";527
"290689 Caraíbas";119
"290690 Caravelas";325
"290700 Cardeal da Silva";154
"290710 Carinhanha";481
"290720 Casa Nova";1200
"290730 Castro Alves";402
"290740 Catolândia";55
"290750 Catu";724
"290755 Caturama";110
"290760 Central";284
"290770 Chorrochó";197
"290780 Cícero Dantas";446
"290790 Cipó";293
"290800 Coaraci";314
"290810 Cocos";292
"290820 Conceição da Feira";317
"290830 Conceição do Almeida";186
"290840 Conceição do Coité";761
"290850 Conceição do Jacuípe";449
"290860 Conde";380
"290870 Condeúba";222
"290880 Contendas do Sincorá";40
"290890 Coração de Maria";363
"290900 Cordeiros";95
"290910 Coribe";202
"290920 Coronel João Sá";289
"290930 Correntina";471
"290940 Cotegipe";184
"290950 Cravolândia";68
"290960 Crisópolis";291
"290970 Cristópolis";181
"290980 Cruz das Almas";896
"290990 Curaçá";480
"291000 Dário Meira";189
"291005 Dias d'Ávila";1175
"291010 Dom Basílio";116
"291020 Dom Macedo Costa";47
"291030 Elísio Medrado";93
"291040 Encruzilhada";408
"291050 Entre Rios";634
"290050 Érico Cardoso";129
"291060 Esplanada";556
"291070 Euclides da Cunha";820
"291072 Eunápolis";1914
"291075 Fátima";250
"291077 Feira da Mata";62
"291080 Feira de Santana";9026
"291085 Filadélfia";313
"291090 Firmino Alves";75
"291100 Floresta Azul";156
"291110 Formosa do Rio Preto";397
"291120 Gandu";524
"291125 Gavião";53
"291130 Gentio do Ouro";133
"291140 Glória";236
"291150 Gongogi";93
"291160 Governador Mangabeira";280
"291165 Guajeru";89
"291170 Guanambi";1192
"291180 Guaratinga";365
"291185 Heliópolis";182
"291190 Iaçu";447
"291200 Ibiassucê";147
"291210 Ibicaraí";279
"291220 Ibicoara";336
"291230 Ibicuí";202
"291240 Ibipeba";272
"291250 Ibipitanga";157
"291260 Ibiquera";65
"291270 Ibirapitanga";450
"291280 Ibirapuã";101
"291290 Ibirataia";403
"291300 Ibitiara";177
"291310 Ibititá";283
"291320 Ibotirama";477
"291330 Ichu";76
"291340 Igaporã";204
"291345 Igrapiúna";200
"291350 Iguaí";384
"291360 Ilhéus";2973
"291370 Inhambupe";565
"291380 Ipecaetá";182
"291390 Ipiaú";754
