 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2010
"Município";"Nascim_p/resid.mãe"
"230500 Guaraciaba do Norte";636
"230510 Guaramiranga";79
"230520 Hidrolândia";277
"230523 Horizonte";949
"230526 Ibaretama";221
"230530 Ibiapina";381
"230533 Ibicuitinga";161
"230535 Icapuí";227
"230540 Icó";915
"230550 Iguatu";1408
"230560 Independência";344
"230565 Ipaporanga";173
"230570 Ipaumirim";159
"230580 Ipu";601
"230590 Ipueiras";571
"230600 Iracema";175
"230610 Irauçuba";401
"230620 Itaiçaba";110
"230625 Itaitinga";373
"230630 Itapagé";807
"230640 Itapipoca";2122
"230650 Itapiúna";266
"230655 Itarema";724
"230660 Itatira";334
"230670 Jaguaretama";227
"230680 Jaguaribara";163
"230690 Jaguaribe";485
"230700 Jaguaruana";407
"230710 Jardim";490
"230720 Jati";109
"230725 Jijoca de Jericoacoara";286
"230730 Juazeiro do Norte";4127
"230740 Jucás";375
"230750 Lavras da Mangabeira";413
"230760 Limoeiro do Norte";774
"230763 Madalena";233
"230765 Maracanaú";4554
"230770 Maranguape";1207
"230780 Marco";494
"230790 Martinópole";174
"230800 Massapê";600
"230810 Mauriti";756
"230820 Meruoca";213
"230830 Milagres";439
"230835 Milhã";158
"230837 Miraíma";217
"230840 Missão Velha";635
"230850 Mombaça";610
"230860 Monsenhor Tabosa";261
"230870 Morada Nova";860
"230880 Moraújo";112
"230890 Morrinhos";362
"230900 Mucambo";182
"230910 Mulungu";144
"230920 Nova Olinda";263
"230930 Nova Russas";441
"230940 Novo Oriente";336
"230945 Ocara";341
"230950 Orós";309
"230960 Pacajus";925
"230970 Pacatuba";735
"230980 Pacoti";185
"230990 Pacujá";83
"231000 Palhano";130
"231010 Palmácia";128
"231020 Paracuru";461
"231025 Paraipaba";450
"231030 Parambu";485
"231040 Paramoti";147
"231050 Pedra Branca";639
"231060 Penaforte";186
"231070 Pentecoste";505
"231080 Pereiro";222
"231085 Pindoretama";302
"231090 Piquet Carneiro";162
"231095 Pires Ferreira";102
"231100 Poranga";195
"231110 Porteiras";294
"231120 Potengi";198
"231123 Potiretama";81
"231126 Quiterianópolis";294
"231130 Quixadá";1262
"231135 Quixelô";234
"231140 Quixeramobim";1127
"231150 Quixeré";285
"231160 Redenção";463
"231170 Reriutaba";293
"231180 Russas";972
"231190 Saboeiro";230
"231195 Salitre";279
"231220 Santa Quitéria";576
"231200 Santana do Acaraú";491
"231210 Santana do Cariri";316
"231230 São Benedito";848
"231240 São Gonçalo do Amarante";691
"231250 São João do Jaguaribe";75
"231260 São Luís do Curu";166
"231270 Senador Pompeu";314
"231280 Senador Sá";113
"231290 Sobral";3084
"231300 Solonópole";216
"231310 Tabuleiro do Norte";425
"231320 Tamboril";382
"231325 Tarrafas";124
"231330 Tauá";807
"231335 Tejuçuoca";266
"231340 Tianguá";1266
"231350 Trairi";737
"231355 Tururu";249
"231360 Ubajara";556
"231370 Umari";104
"231375 Umirim";265
"231380 Uruburetama";357
"231390 Uruoca";179
"231395 Varjota";269
"231400 Várzea Alegre";528
"231410 Viçosa do Ceará";1055
"230000 Município ignorado - CE";4
"240010 Acari";147
"240020 Açu";805
"240030 Afonso Bezerra";137
"240040 Água Nova";55
"240050 Alexandria";191
"240060 Almino Afonso";61
"240070 Alto do Rodrigues";200
"240080 Angicos";141
"240090 Antônio Martins";103
"240100 Apodi";412
"240110 Areia Branca";396
"240120 Arês";204
"240130 Augusto Severo";96
"240140 Baía Formosa";147
"240145 Baraúna";433
"240150 Barcelona";39
"240160 Bento Fernandes";67
"240165 Bodó";46
"240170 Bom Jesus";144
"240180 Brejinho";160
"240185 Caiçara do Norte";84
"240190 Caiçara do Rio do Vento";52
"240200 Caicó";743
"240210 Campo Redondo";124
"240220 Canguaretama";617
"240230 Caraúbas";250
"240240 Carnaúba dos Dantas";90
"240250 Carnaubais";140
"240260 Ceará-Mirim";1151
"240270 Cerro Corá";172
"240280 Coronel Ezequiel";68
"240290 Coronel João Pessoa";65
"240300 Cruzeta";105
"240310 Currais Novos";571
"240320 Doutor Severiano";105
"240330 Encanto";83
"240340 Equador";94
"240350 Espírito Santo";107
"240360 Extremoz";434
"240370 Felipe Guerra";65
"240375 Fernando Pedroza";46
"240380 Florânia";126
"240390 Francisco Dantas";34
"240400 Frutuoso Gomes";75
"240410 Galinhos";32
"240420 Goianinha";439
"240430 Governador Dix-Sept Rosado";165
"240440 Grossos";114
"240450 Guamaré";291
"240460 Ielmo Marinho";120
"240470 Ipanguaçu";240
"240480 Ipueira";23
"240485 Itajá";124
"240490 Itaú";71
"240500 Jaçanã";111
"240510 Jandaíra";112
"240520 Janduís";91
"240530 Januário Cicco";127
"240540 Japi";101
"240550 Jardim de Angicos";51
"240560 Jardim de Piranhas";178
"240570 Jardim do Seridó";122
"240580 João Câmara";556
"240590 João Dias";52
"240600 José da Penha";78
"240610 Jucurutu";264
"240615 Jundiá";32
"240620 Lagoa d'Anta";91
"240630 Lagoa de Pedras";82
"240640 Lagoa de Velhos";33
"240650 Lagoa Nova";259
"240660 Lagoa Salgada";150
"240670 Lajes";108
"240680 Lajes Pintadas";78
"240690 Lucrécia";40
"240700 Luís Gomes";173
"240710 Macaíba";953
"240720 Macau";386
"240725 Major Sales";57
"240730 Marcelino Vieira";113
"240740 Martins";102
"240750 Maxaranguape";151
"240760 Messias Targino";53
"240770 Montanhas";169
"240780 Monte Alegre";266
"240790 Monte das Gameleiras";50
"240800 Mossoró";3906
"240810 Natal";11548
"240820 Nísia Floresta";335
"240830 Nova Cruz";583
"240840 Olho-d'Água do Borges";43
"240850 Ouro Branco";73
"240860 Paraná";65
"240870 Paraú";45
"240880 Parazinho";77
"240890 Parelhas";328
"240325 Parnamirim";3588
"240910 Passa e Fica";170
"240920 Passagem";32
"240930 Patu";167
"240940 Pau dos Ferros";484
"240950 Pedra Grande";62
"240960 Pedra Preta";45
"240970 Pedro Avelino";85
"240980 Pedro Velho";211
"240990 Pendências";183
"241000 Pilões";41
"241010 Poço Branco";170
"241020 Portalegre";136
"241025 Porto do Mangue";71
"241040 Pureza";147
"241050 Rafael Fernandes";79
"241060 Rafael Godeiro";44
"241070 Riacho da Cruz";60
"241080 Riacho de Santana";62
"241090 Riachuelo";88
"240895 Rio do Fogo";175
"241100 Rodolfo Fernandes";57
"241110 Ruy Barbosa";26
"241120 Santa Cruz";600
"240933 Santa Maria";64
"241140 Santana do Matos";148
"241142 Santana do Seridó";31
"241150 Santo Antônio";388
"241160 São Bento do Norte";49
"241170 São Bento do Trairí";75
"241180 São Fernando";50
"241190 São Francisco do Oeste";37
"241200 São Gonçalo do Amarante";1685
"241210 São João do Sabugi";56
"241220 São José de Mipibu";673
"241230 São José do Campestre";188
"241240 São José do Seridó";43
"241250 São Miguel";378
"241255 São Miguel do Gostoso";99
"241260 São Paulo do Potengi";226
"241270 São Pedro";82
"241280 São Rafael";82
"241290 São Tomé";132
"241300 São Vicente";71
"241310 Senador Elói de Souza";81
"241320 Senador Georgino Avelino";77
"241030 Serra Caiada";147
"241330 Serra de São Bento";79
"241335 Serra do Mel";193
"241340 Serra Negra do Norte";94
"241350 Serrinha";94
"241355 Serrinha dos Pintos";52
"241360 Severiano Melo";95
"241370 Sítio Novo";75
"241380 Taboleiro Grande";33
"241390 Taipu";197
"241400 Tangará";234
"241410 Tenente Ananias";154
"241415 Tenente Laurentino Cruz";103
"241105 Tibau";64
"241420 Tibau do Sul";167
"241430 Timbaúba dos Batistas";18
"241440 Touros";425
"241445 Triunfo Potiguar";48
"241450 Umarizal";133
"241460 Upanema";203
"241470 Várzea";74
"241475 Venha-Ver";52
"241480 Vera Cruz";161
"241490 Viçosa";38
"241500 Vila Flor";37
"240000 Município ignorado - RN";4
"250010 Água Branca";126
"250020 Aguiar";71
"250030 Alagoa Grande";429
"250040 Alagoa Nova";325
"250050 Alagoinha";226
"250053 Alcantil";140
"250057 Algodão de Jandaíra";50
"250060 Alhandra";374
"250073 Amparo";45
"250077 Aparecida";106
"250080 Araçagi";212
"250090 Arara";159
"250100 Araruna";294
"250110 Areia";370
"250115 Areia de Baraúnas";30
"250120 Areial";117
"250130 Aroeiras";292
"250135 Assunção";62
"250140 Baía da Traição";145
"250150 Bananeiras";286
"250153 Baraúna";63
"250160 Barra de Santa Rosa";192
"250157 Barra de Santana";119
"250170 Barra de São Miguel";109
"250180 Bayeux";1387
"250190 Belém";243
"250200 Belém do Brejo do Cruz";109
"250205 Bernardino Batista";64
"250210 Boa Ventura";81
"250215 Boa Vista";123
"250220 Bom Jesus";41
"250230 Bom Sucesso";75
"250240 Bonito de Santa Fé";200
"250250 Boqueirão";288
"250270 Borborema";79
"250280 Brejo do Cruz";223
"250290 Brejo dos Santos";89
"250300 Caaporã";389
"250310 Cabaceiras";73
"250320 Cabedelo";976
"250330 Cachoeira dos Índios";140
"250340 Cacimba de Areia";46
"250350 Cacimba de Dentro";266
"250355 Cacimbas";178
"250360 Caiçara";96
"250370 Cajazeiras";871
"250375 Cajazeirinhas";62
"250380 Caldas Brandão";60
"250390 Camalaú";104
"250400 Campina Grande";6334
"250403 Capim";111
"250407 Caraúbas";70
"250410 Carrapateira";27
"250415 Casserengue";112
"250420 Catingueira";66
"250430 Catolé do Rocha";425
"250435 Caturité";76
"250440 Conceição";239
"250450 Condado";156
"250460 Conde";399
"250470 Congo";86
"250480 Coremas";223
"250485 Coxixola";24
"250490 Cruz do Espírito Santo";290
"250500 Cubati";110
"250510 Cuité";292
"250523 Cuité de Mamanguape";94
"250520 Cuitegi";137
"250527 Curral de Cima";79
"250530 Curral Velho";23
"250535 Damião";89
"250540 Desterro";113
"250560 Diamante";80
"250570 Dona Inês";171
"250580 Duas Estradas";56
"250590 Emas";42
"250600 Esperança";592
"250610 Fagundes";193
"250620 Frei Martinho";44
"250625 Gado Bravo";162
"250630 Guarabira";840
"250640 Gurinhém";158
"250650 Gurjão";38
"250660 Ibiara";77
"250260 Igaracy";82
"250670 Imaculada";169
"250680 Ingá";262
"250690 Itabaiana";276
"250700 Itaporanga";317
"250710 Itapororoca";271
"250720 Itatuba";163
"250730 Jacaraú";220
"250740 Jericó";108
"250750 João Pessoa";11503
"251365 Joca Claudino";38
"250760 Juarez Távora";120
"250770 Juazeirinho";283
"250780 Junco do Seridó";124
"250790 Juripiranga";149
"250800 Juru";148
"250810 Lagoa";50
"250820 Lagoa de Dentro";117
"250830 Lagoa Seca";461
"250840 Lastro";53
"250850 Livramento";129
"250855 Logradouro";45
"250860 Lucena";201
"250870 Mãe d'Água";58
"250880 Malta";76
"250890 Mamanguape";705
"250900 Manaíra";184
"250905 Marcação";139
"250910 Mari";284
"250915 Marizópolis";93
"250920 Massaranduba";204
"250930 Mataraca";139
"250933 Matinhas";69
"250937 Mato Grosso";33
"250939 Maturéia";98
"250940 Mogeiro";150
"250950 Montadas";81
"250960 Monte Horebe";81
"250970 Monteiro";446
"250980 Mulungu";130
"250990 Natuba";103
"251000 Nazarezinho";91
"251010 Nova Floresta";157
"251020 Nova Olinda";128
"251030 Nova Palmeira";43
"251040 Olho d'Água";125
"251050 Olivedos";38
"251060 Ouro Velho";47
"251065 Parari";27
"251070 Passagem";33
"251080 Patos";1519
"251090 Paulista";156
"251100 Pedra Branca";70
"251110 Pedra Lavrada";116
"251120 Pedras de Fogo";429
"251272 Pedro Régis";86
"251130 Piancó";207
"251140 Picuí";286
"251150 Pilar";154
"251160 Pilões";138
"251170 Pilõezinhos";95
"251180 Pirpirituba";154
"251190 Pitimbu";305
"251200 Pocinhos";293
"251203 Poço Dantas";77
"251207 Poço de José de Moura";48
"251210 Pombal";402
"251220 Prata";60
"251230 Princesa Isabel";336
"251240 Puxinanã";199
"251250 Queimadas";660
"251260 Quixabá";22
"251270 Remígio";282
"251274 Riachão";66
"251275 Riachão do Bacamarte";50
"251276 Riachão do Poço";54
"251278 Riacho de Santo Antônio";43
"251280 Riacho dos Cavalos";149
"251290 Rio Tinto";340
"251300 Salgadinho";47
"251310 Salgado de São Félix";84
"251315 Santa Cecília";95
"251320 Santa Cruz";84
"251330 Santa Helena";72
"251335 Santa Inês";66
"251340 Santa Luzia";206
"251370 Santa Rita";2180
"251380 Santa Teresinha";73
"251350 Santana de Mangueira";90
"251360 Santana dos Garrotes";95
"251385 Santo André";36
"251392 São Bentinho";50
"251390 São Bento";469
"251396 São Domingos";41
"251394 São Domingos do Cariri";47
"251398 São Francisco";43
"251400 São João do Cariri";69
"250070 São João do Rio do Peixe";178
"251410 São João do Tigre";64
"251420 São José da Lagoa Tapada";86
"251430 São José de Caiana";93
"251440 São José de Espinharas";62
"251450 São José de Piranhas";260
"251455 São José de Princesa";59
"251460 São José do Bonfim";49
"251465 São José do Brejo do Cruz";27
"251470 São José do Sabugi";40
"251480 São José dos Cordeiros";56
"251445 São José dos Ramos";82
"251490 São Mamede";91
"251500 São Miguel de Taipu";116
"251510 São Sebastião de Lagoa de Roça";151
"251520 São Sebastião do Umbuzeiro";49
"251540 São Vicente do Seridó";181
"251530 Sapé";769
"251550 Serra Branca";164
"251560 Serra da Raiz";45
"251570 Serra Grande";52
"251580 Serra Redonda";87
"251590 Serraria";82
"251593 Sertãozinho";79
"251597 Sobrado";126
"251600 Solânea";407
"251610 Soledade";222
"251615 Sossêgo";45
"251620 Sousa";942
"251630 Sumé";244
"251640 Tacima";120
"251650 Taperoá";216
"251660 Tavares";256
"251670 Teixeira";247
"251675 Tenório";42
"251680 Triunfo";116
"251690 Uiraúna";183
"251700 Umbuzeiro";118
"251710 Várzea";24
"251720 Vieirópolis";55
"250550 Vista Serrana";48
"251740 Zabelê";39
"260005 Abreu e Lima";1351
"260010 Afogados da Ingazeira";574
"260020 Afrânio";312
"260030 Agrestina";291
"260040 Água Preta";468
"260050 Águas Belas";811
"260060 Alagoinha";238
"260070 Aliança";578
"260080 Altinho";255
"260090 Amaraji";298
"260100 Angelim";142
"260105 Araçoiaba";310
"260110 Araripina";1692
"260120 Arcoverde";1079
"260130 Barra de Guabiraba";191
"260140 Barreiros";710
"260150 Belém de Maria";143
"260160 Belém do São Francisco";399
"260170 Belo Jardim";1175
"260180 Betânia";212
"260190 Bezerros";781
"260200 Bodocó";613
"260210 Bom Conselho";746
"260220 Bom Jardim";559
"260230 Bonito";624
"260240 Brejão";173
"260250 Brejinho";103
"260260 Brejo da Madre de Deus";716
"260270 Buenos Aires";213
"260280 Buíque";1065
"260290 Cabo de Santo Agostinho";3322
"260300 Cabrobó";554
"260310 Cachoeirinha";298
"260320 Caetés";488
"260330 Calçado";153
"260340 Calumbi";96
"260345 Camaragibe";2143
"260350 Camocim de São Félix";246
"260360 Camutanga";111
"260370 Canhotinho";356
"260380 Capoeiras";339
"260390 Carnaíba";310
"260392 Carnaubeira da Penha";326
"260400 Carpina";1042
"260410 Caruaru";5132
"260415 Casinhas";202
"260420 Catende";573
"260430 Cedro";206
"260440 Chã de Alegria";189
"260450 Chã Grande";270
"260460 Condado";285
"260470 Correntes";234
"260480 Cortês";188
"260490 Cumaru";212
"260500 Cupira";342
"260510 Custódia";567
"260515 Dormentes";341
"260520 Escada";1000
"260530 Exu";610
"260540 Feira Nova";330
"260545 Fernando de Noronha";23
"260550 Ferreiros";181
"260560 Flores";305
"260570 Floresta";593
"260580 Frei Miguelinho";167
"260590 Gameleira";313
"260600 Garanhuns";2410
"260610 Glória do Goitá";412
"260620 Goiana";1143
"260630 Granito";104
"260640 Gravatá";1106
"260650 Iati";319
"260660 Ibimirim";502
"260670 Ibirajuba";102
"260680 Igarassu";1379
"260690 Iguaracy";176
"260760 Ilha de Itamaracá";259
"260700 Inajá";332
"260710 Ingazeira";70
"260720 Ipojuca";1468
"260730 Ipubi";622
"260740 Itacuruba";89
"260750 Itaíba";445
"260765 Itambé";592
"260770 Itapetim";221
"260775 Itapissuma";317
"260780 Itaquitinga";274
"260790 Jaboatão dos Guararapes";8836
"260795 Jaqueira";152
"260800 Jataúba";284
"260805 Jatobá";226
"260810 João Alfredo";377
"260820 Joaquim Nabuco";208
"260825 Jucati";183
"260830 Jupi";287
"260840 Jurema";223
"260850 Lagoa de Itaenga";372
"260845 Lagoa do Carro";229
"260860 Lagoa do Ouro";219
"260870 Lagoa dos Gatos";204
"260875 Lagoa Grande";425
"260880 Lajedo";681
"260890 Limoeiro";774
"260900 Macaparana";355
"260910 Machados";216
"260915 Manari";363
"260920 Maraial";184
"260930 Mirandiba";303
"261430 Moreilândia";150
"260940 Moreno";723
"260950 Nazaré da Mata";441
"260960 Olinda";6012
"260970 Orobó";294
"260980 Orocó";243
"260990 Ouricuri";1048
"261000 Palmares";885
"261010 Palmeirina";135
"261020 Panelas";417
"261030 Paranatama";203
"261040 Parnamirim";398
"261050 Passira";495
"261060 Paudalho";850
"261070 Paulista";3618
"261080 Pedra";388
"261090 Pesqueira";1125
"261100 Petrolândia";647
"261110 Petrolina";5352
"261120 Poção";228
"261130 Pombos";356
"261140 Primavera";180
"261150 Quipapá";349
"261153 Quixaba";89
"261160 Recife";21796
"261170 Riacho das Almas";270
"261180 Ribeirão";582
"261190 Rio Formoso";415
"261200 Sairé";137
"261210 Salgadinho";96
"261220 Salgueiro";1065
"261230 Saloá";247
"261240 Sanharó";311
"261245 Santa Cruz";420
"261247 Santa Cruz da Baixa Verde";256
"261250 Santa Cruz do Capibaribe";1050
"261255 Santa Filomena";271
"261260 Santa Maria da Boa Vista";800
"261270 Santa Maria do Cambucá";202
"261280 Santa Terezinha";156
"261290 São Benedito do Sul";127
"261300 São Bento do Una";807
"261310 São Caitano";582
"261320 São João";332
"261330 São Joaquim do Monte";358
"261340 São José da Coroa Grande";307
"261350 São José do Belmonte";511
"261360 São José do Egito";389
"261370 São Lourenço da Mata";1463
"261380 São Vicente Ferrer";286
"261390 Serra Talhada";1340
"261400 Serrita";332
"261410 Sertânia";497
"261420 Sirinhaém";677
"261440 Solidão";104
"261450 Surubim";898
"261460 Tabira";388
"261470 Tacaimbó";195
"261480 Tacaratu";352
"261485 Tamandaré";374
"261500 Taquaritinga do Norte";387
"261510 Terezinha";110
"261520 Terra Nova";150
"261530 Timbaúba";830
"261540 Toritama";625
"261550 Tracunhaém";231
"261560 Trindade";642
"261570 Triunfo";212
"261580 Tupanatinga";384
"261590 Tuparetama";126
"261600 Venturosa";284
"261610 Verdejante";161
"261618 Vertente do Lério";133
"261620 Vertentes";310
"261630 Vicência";414
"261640 Vitória de Santo Antão";1988
"261650 Xexéu";273
"270010 Água Branca";400
"270020 Anadia";282
"270030 Arapiraca";3800
"270040 Atalaia";789
"270050 Barra de Santo Antônio";277
"270060 Barra de São Miguel";141
"270070 Batalha";321
"270080 Belém";76
"270090 Belo Monte";94
"270100 Boca da Mata";466
"270110 Branquinha";200
"270120 Cacimbinhas";199
"270130 Cajueiro";393
"270135 Campestre";125
"270140 Campo Alegre";596
"270150 Campo Grande";198
"270160 Canapi";352
"270170 Capela";304
"270180 Carneiros";188
"270190 Chã Preta";117
"270200 Coité do Nóia";165
"270210 Colônia Leopoldina";318
"270220 Coqueiro Seco";92
"270230 Coruripe";891
"270235 Craíbas";433
"270240 Delmiro Gouveia";893
"270250 Dois Riachos";160
"270255 Estrela de Alagoas";258
"270260 Feira Grande";406
"270270 Feliz Deserto";108
"270280 Flexeiras";237
"270290 Girau do Ponciano";566
"270300 Ibateguara";301
"270310 Igaci";424
"270320 Igreja Nova";458
"270330 Inhapi";384
"270340 Jacaré dos Homens";111
"270350 Jacuípe";102
"270360 Japaratinga";168
"270370 Jaramataia";119
"270375 Jequiá da Praia";179
"270380 Joaquim Gomes";475
"270390 Jundiá";48
"270400 Junqueiro";381
"270410 Lagoa da Canoa";331
"270420 Limoeiro de Anadia";330
"270430 Maceió";15201
"270440 Major Isidoro";296
"270490 Mar Vermelho";51
"270450 Maragogi";528
"270460 Maravilha";172
"270470 Marechal Deodoro";838
"270480 Maribondo";211
"270500 Mata Grande";415
"270510 Matriz de Camaragibe";426
"270520 Messias";311
"270530 Minador do Negrão";93
"270540 Monteirópolis";130
"270550 Murici";484
"270560 Novo Lino";193
"270570 Olho d'Água das Flores";422
"270580 Olho d'Água do Casado";181
"270590 Olho d'Água Grande";63
"270600 Olivença";185
"270610 Ouro Branco";217
"270620 Palestina";87
"270630 Palmeira dos Índios";1324
"270640 Pão de Açúcar";468
"270642 Pariconha";192
"270644 Paripueira";182
"270650 Passo de Camaragibe";285
"270660 Paulo Jacinto";122
"270670 Penedo";1044
"270680 Piaçabuçu";289
"270690 Pilar";606
"270700 Pindoba";38
"270710 Piranhas";501
"270720 Poço das Trincheiras";272
"270730 Porto Calvo";507
"270740 Porto de Pedras";128
"270750 Porto Real do Colégio";302
"270760 Quebrangulo";185
"270770 Rio Largo";1073
"270780 Roteiro";141
"270790 Santa Luzia do Norte";91
"270800 Santana do Ipanema";886
"270810 Santana do Mundaú";179
"270820 São Brás";89
"270830 São José da Laje";388
"270840 São José da Tapera";647
"270850 São Luís do Quitunde";693
"270860 São Miguel dos Campos";905
"270870 São Miguel dos Milagres";136
"270880 São Sebastião";638
"270890 Satuba";166
"270895 Senador Rui Palmeira";249
"270900 Tanque d'Arca";106
"270910 Taquarana";345
"270915 Teotônio Vilela";740
"270920 Traipu";427
"270930 União dos Palmares";1205
"270940 Viçosa";455
"280010 Amparo de São Francisco";39
"280020 Aquidabã";268
"280030 Aracaju";9367
"280040 Arauá";183
"280050 Areia Branca";285
"280060 Barra dos Coqueiros";396
"280067 Boquim";416
"280070 Brejo Grande";146
"280100 Campo do Brito";282
"280110 Canhoba";74
"280120 Canindé de São Francisco";629
"280130 Capela";533
"280140 Carira";331
"280150 Carmópolis";256
"280160 Cedro de São João";73
"280170 Cristinápolis";328
"280190 Cumbe";51
"280200 Divina Pastora";68
"280210 Estância";1109
"280220 Feira Nova";88
"280230 Frei Paulo";234
"280240 Gararu";156
"280250 General Maynard";39
"280260 Gracho Cardoso";84
"280270 Ilha das Flores";160
"280280 Indiaroba";289
"280290 Itabaiana";1478
"280300 Itabaianinha";692
"280310 Itabi";46
"280320 Itaporanga d'Ajuda";563
"280330 Japaratuba";276
"280340 Japoatã";219
"280350 Lagarto";1382
"280360 Laranjeiras";454
"280370 Macambira";94
"280380 Malhada dos Bois";68
"280390 Malhador";198
"280400 Maruim";322
"280410 Moita Bonita";172
"280420 Monte Alegre de Sergipe";239
"280430 Muribeca";93
"280440 Neópolis";275
"280445 Nossa Senhora Aparecida";123
"280450 Nossa Senhora da Glória";501
"280460 Nossa Senhora das Dores";361
"280470 Nossa Senhora de Lourdes";96
"280480 Nossa Senhora do Socorro";2720
"280490 Pacatuba";195
"280500 Pedra Mole";43
"280510 Pedrinhas";108
"280520 Pinhão";103
"280530 Pirambu";116
"280540 Poço Redondo";547
"280550 Poço Verde";271
"280560 Porto da Folha";487
"280570 Propriá";406
"280580 Riachão do Dantas";318
"280590 Riachuelo";183
"280600 Ribeirópolis";218
"280610 Rosário do Catete";185
"280620 Salgado";265
"280630 Santa Luzia do Itanhy";268
"280650 Santa Rosa de Lima";62
"280640 Santana do São Francisco";136
"280660 Santo Amaro das Brotas";189
"280670 São Cristóvão";1338
"280680 São Domingos";148
"280690 São Francisco";46
"280700 São Miguel do Aleixo";63
"280710 Simão Dias";529
"280720 Siriri";153
"280730 Telha";35
"280740 Tobias Barreto";717
"280750 Tomar do Geru";223
"280760 Umbaúba";408
"290010 Abaíra";47
"290020 Abaré";306
"290030 Acajutiba";245
"290035 Adustina";190
"290040 Água Fria";184
"290060 Aiquara";67
"290070 Alagoinhas";2127
"290080 Alcobaça";298
"290090 Almadina";95
"290100 Amargosa";471
"290110 Amélia Rodrigues";361
"290115 América Dourada";259
"290120 Anagé";275
"290130 Andaraí";183
"290135 Andorinha";183
"290140 Angical";228
"290150 Anguera";115
"290160 Antas";155
"290170 Antônio Cardoso";184
"290180 Antônio Gonçalves";139
"290190 Aporá";226
"290195 Apuarema";113
"290205 Araças";213
"290200 Aracatu";148
"290210 Araci";733
"290220 Aramari";127
"290225 Arataca";157
"290230 Aratuípe";96
"290240 Aurelino Leal";215
"290250 Baianópolis";199
"290260 Baixa Grande";233
"290265 Banzaê";210
"290270 Barra";878
"290280 Barra da Estiva";375
"290290 Barra do Choça";533
"290300 Barra do Mendes";195
"290310 Barra do Rocha";82
"290320 Barreiras";2593
"290323 Barro Alto";168
"290330 Barro Preto";84
"290327 Barrocas";231
"290340 Belmonte";357
"290350 Belo Campo";218
"290360 Biritinga";271
"290370 Boa Nova";206
"290380 Boa Vista do Tupim";336
"290390 Bom Jesus da Lapa";1100
"290395 Bom Jesus da Serra";141
"290400 Boninal";179
"290405 Bonito";241
"290410 Boquira";271
"290420 Botuporã";130
"290430 Brejões";240
"290440 Brejolândia";91
"290450 Brotas de Macaúbas";122
"290460 Brumado";948
"290470 Buerarema";298
"290475 Buritirama";256
"290480 Caatiba";74
"290485 Cabaceiras do Paraguaçu";239
"290490 Cachoeira";417
"290500 Caculé";285
"290510 Caém";164
"290515 Caetanos";128
"290520 Caetité";629
"290530 Cafarnaum";290
"290540 Cairu";228
"290550 Caldeirão Grande";186
"290560 Camacan";593
"290570 Camaçari";4175
"290580 Camamu";560
"290590 Campo Alegre de Lourdes";528
"290600 Campo Formoso";1143
"290610 Canápolis";154
"290620 Canarana";357
"290630 Canavieiras";484
"290640 Candeal";92
"290650 Candeias";1212
"290660 Candiba";150
"290670 Cândido Sales";447
"290680 Cansanção";386
"290682 Canudos";245
"290685 Capela do Alto Alegre";105
"290687 Capim Grosso";413
"290689 Caraíbas";117
"290690 Caravelas";314
"290700 Cardeal da Silva";157
"290710 Carinhanha";509
"290720 Casa Nova";1174
"290730 Castro Alves";315
"290740 Catolândia";51
"290750 Catu";740
"290755 Caturama";110
"290760 Central";293
"290770 Chorrochó";179
"290780 Cícero Dantas";397
"290790 Cipó";272
"290800 Coaraci";346
"290810 Cocos";233
"290820 Conceição da Feira";246
"290830 Conceição do Almeida";184
"290840 Conceição do Coité";933
"290850 Conceição do Jacuípe";405
"290860 Conde";370
"290870 Condeúba";199
"290880 Contendas do Sincorá";53
"290890 Coração de Maria";363
"290900 Cordeiros";85
"290910 Coribe";199
"290920 Coronel João Sá";247
"290930 Correntina";463
"290940 Cotegipe";165
"290950 Cravolândia";64
"290960 Crisópolis";287
"290970 Cristópolis";187
"290980 Cruz das Almas";905
"290990 Curaçá";511
"291000 Dário Meira";157
"291005 Dias d'Ávila";1075
"291010 Dom Basílio";119
"291020 Dom Macedo Costa";67
"291030 Elísio Medrado";104
"291040 Encruzilhada";318
"291050 Entre Rios";593
"290050 Érico Cardoso";119
"291060 Esplanada";510
"291070 Euclides da Cunha";848
"291072 Eunápolis";1860
"291075 Fátima";183
"291077 Feira da Mata";35
"291080 Feira de Santana";9420
"291085 Filadélfia";244
"291090 Firmino Alves";80
"291100 Floresta Azul";163
"291110 Formosa do Rio Preto";463
"291120 Gandu";551
"291125 Gavião";39
"291130 Gentio do Ouro";142
"291140 Glória";253
"291150 Gongogi";82
"291160 Governador Mangabeira";280
"291165 Guajeru";112
"291170 Guanambi";1177
"291180 Guaratinga";335
"291185 Heliópolis";132
"291190 Iaçu";418
"291200 Ibiassucê";130
"291210 Ibicaraí";330
"291220 Ibicoara";348
"291230 Ibicuí";220
"291240 Ibipeba";263
"291250 Ibipitanga";173
"291260 Ibiquera";77
"291270 Ibirapitanga";413
"291280 Ibirapuã";85
"291290 Ibirataia";396
"291300 Ibitiara";175
"291310 Ibititá";256
"291320 Ibotirama";372
"291330 Ichu";63
"291340 Igaporã";200
"291345 Igrapiúna";185
"291350 Iguaí";372
"291360 Ilhéus";2840
"291370 Inhambupe";522
"291380 Ipecaetá";211
"291390 Ipiaú";705
