 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2011
"Município";"Nascim_p/resid.mãe"
"230495 Guaiúba";369
"230500 Guaraciaba do Norte";650
"230510 Guaramiranga";96
"230520 Hidrolândia";213
"230523 Horizonte";1039
"230526 Ibaretama";198
"230530 Ibiapina";345
"230533 Ibicuitinga";175
"230535 Icapuí";252
"230540 Icó";871
"230550 Iguatu";1367
"230560 Independência";322
"230565 Ipaporanga";169
"230570 Ipaumirim";162
"230580 Ipu";586
"230590 Ipueiras";568
"230600 Iracema";173
"230610 Irauçuba";378
"230620 Itaiçaba";83
"230625 Itaitinga";449
"230630 Itapagé";770
"230640 Itapipoca";2074
"230650 Itapiúna";280
"230655 Itarema";685
"230660 Itatira";289
"230670 Jaguaretama";231
"230680 Jaguaribara";147
"230690 Jaguaribe";481
"230700 Jaguaruana";377
"230710 Jardim";409
"230720 Jati";133
"230725 Jijoca de Jericoacoara";259
"230730 Juazeiro do Norte";4268
"230740 Jucás";370
"230750 Lavras da Mangabeira";355
"230760 Limoeiro do Norte";821
"230763 Madalena";247
"230765 Maracanaú";4371
"230770 Maranguape";1343
"230780 Marco";502
"230790 Martinópole";163
"230800 Massapê";517
"230810 Mauriti";708
"230820 Meruoca";210
"230830 Milagres";408
"230835 Milhã";157
"230837 Miraíma";212
"230840 Missão Velha";578
"230850 Mombaça";551
"230860 Monsenhor Tabosa";211
"230870 Morada Nova";787
"230880 Moraújo";102
"230890 Morrinhos";276
"230900 Mucambo";189
"230910 Mulungu";128
"230920 Nova Olinda";238
"230930 Nova Russas";421
"230940 Novo Oriente";363
"230945 Ocara";307
"230950 Orós";299
"230960 Pacajus";859
"230970 Pacatuba";766
"230980 Pacoti";186
"230990 Pacujá";79
"231000 Palhano";117
"231010 Palmácia";121
"231020 Paracuru";571
"231025 Paraipaba";455
"231030 Parambu";439
"231040 Paramoti";133
"231050 Pedra Branca";576
"231060 Penaforte";167
"231070 Pentecoste";533
"231080 Pereiro";205
"231085 Pindoretama";288
"231090 Piquet Carneiro";178
"231095 Pires Ferreira";120
"231100 Poranga";160
"231110 Porteiras";255
"231120 Potengi";148
"231123 Potiretama";83
"231126 Quiterianópolis";282
"231130 Quixadá";1348
"231135 Quixelô";208
"231140 Quixeramobim";1129
"231150 Quixeré";300
"231160 Redenção";404
"231170 Reriutaba";249
"231180 Russas";967
"231190 Saboeiro";202
"231195 Salitre";258
"231220 Santa Quitéria";573
"231200 Santana do Acaraú";476
"231210 Santana do Cariri";227
"231230 São Benedito";824
"231240 São Gonçalo do Amarante";774
"231250 São João do Jaguaribe";83
"231260 São Luís do Curu";174
"231270 Senador Pompeu";308
"231280 Senador Sá";105
"231290 Sobral";3193
"231300 Solonópole";206
"231310 Tabuleiro do Norte";423
"231320 Tamboril";330
"231325 Tarrafas";80
"231330 Tauá";758
"231335 Tejuçuoca";264
"231340 Tianguá";1226
"231350 Trairi";778
"231355 Tururu";264
"231360 Ubajara";524
"231370 Umari";78
"231375 Umirim";308
"231380 Uruburetama";411
"231390 Uruoca";200
"231395 Varjota";279
"231400 Várzea Alegre";520
"231410 Viçosa do Ceará";985
"230000 Município ignorado - CE";3
"240010 Acari";163
"240020 Açu";826
"240030 Afonso Bezerra";147
"240040 Água Nova";54
"240050 Alexandria";174
"240060 Almino Afonso";77
"240070 Alto do Rodrigues";137
"240080 Angicos";154
"240090 Antônio Martins";93
"240100 Apodi";437
"240110 Areia Branca";311
"240120 Arês";196
"240130 Augusto Severo";92
"240140 Baía Formosa";118
"240145 Baraúna";359
"240150 Barcelona";38
"240160 Bento Fernandes";72
"240165 Bodó";40
"240170 Bom Jesus";134
"240180 Brejinho";164
"240185 Caiçara do Norte";90
"240190 Caiçara do Rio do Vento";42
"240200 Caicó";788
"240210 Campo Redondo";129
"240220 Canguaretama";650
"240230 Caraúbas";327
"240240 Carnaúba dos Dantas";96
"240250 Carnaubais";140
"240260 Ceará-Mirim";1222
"240270 Cerro Corá";175
"240280 Coronel Ezequiel";73
"240290 Coronel João Pessoa";54
"240300 Cruzeta";107
"240310 Currais Novos";587
"240320 Doutor Severiano";104
"240330 Encanto";89
"240340 Equador";84
"240350 Espírito Santo";143
"240360 Extremoz";445
"240370 Felipe Guerra";81
"240375 Fernando Pedroza";48
"240380 Florânia";123
"240390 Francisco Dantas";33
"240400 Frutuoso Gomes";73
"240410 Galinhos";19
"240420 Goianinha";552
"240430 Governador Dix-Sept Rosado";170
"240440 Grossos";112
"240450 Guamaré";243
"240460 Ielmo Marinho";118
"240470 Ipanguaçu";242
"240480 Ipueira";18
"240485 Itajá";123
"240490 Itaú";74
"240500 Jaçanã";103
"240510 Jandaíra";83
"240520 Janduís";79
"240530 Januário Cicco";127
"240540 Japi";94
"240550 Jardim de Angicos";33
"240560 Jardim de Piranhas";190
"240570 Jardim do Seridó";118
"240580 João Câmara";567
"240590 João Dias";36
"240600 José da Penha";76
"240610 Jucurutu";269
"240615 Jundiá";38
"240620 Lagoa d'Anta";101
"240630 Lagoa de Pedras";91
"240640 Lagoa de Velhos";33
"240650 Lagoa Nova";259
"240660 Lagoa Salgada";168
"240670 Lajes";121
"240680 Lajes Pintadas";69
"240690 Lucrécia";59
"240700 Luís Gomes";195
"240710 Macaíba";853
"240720 Macau";205
"240725 Major Sales";62
"240730 Marcelino Vieira";110
"240740 Martins";79
"240750 Maxaranguape";173
"240760 Messias Targino";52
"240770 Montanhas";189
"240780 Monte Alegre";300
"240790 Monte das Gameleiras";37
"240800 Mossoró";3928
"240810 Natal";12199
"240820 Nísia Floresta";341
"240830 Nova Cruz";581
"240840 Olho-d'Água do Borges";39
"240850 Ouro Branco";64
"240860 Paraná";57
"240870 Paraú";53
"240880 Parazinho";71
"240890 Parelhas";299
"240325 Parnamirim";3418
"240910 Passa e Fica";148
"240920 Passagem";44
"240930 Patu";159
"240940 Pau dos Ferros";458
"240950 Pedra Grande";62
"240960 Pedra Preta";31
"240970 Pedro Avelino";80
"240980 Pedro Velho";220
"240990 Pendências";130
"241000 Pilões";54
"241010 Poço Branco";185
"241020 Portalegre";116
"241025 Porto do Mangue";65
"241040 Pureza";118
"241050 Rafael Fernandes";70
"241060 Rafael Godeiro";38
"241070 Riacho da Cruz";43
"241080 Riacho de Santana";70
"241090 Riachuelo";79
"240895 Rio do Fogo";164
"241100 Rodolfo Fernandes";77
"241110 Ruy Barbosa";39
"241120 Santa Cruz";578
"240933 Santa Maria";56
"241140 Santana do Matos";171
"241142 Santana do Seridó";34
"241150 Santo Antônio";368
"241160 São Bento do Norte";52
"241170 São Bento do Trairí";73
"241180 São Fernando";43
"241190 São Francisco do Oeste";44
"241200 São Gonçalo do Amarante";1690
"241210 São João do Sabugi";86
"241220 São José de Mipibu";769
"241230 São José do Campestre";193
"241240 São José do Seridó";65
"241250 São Miguel";369
"241255 São Miguel do Gostoso";94
"241260 São Paulo do Potengi";185
"241270 São Pedro";86
"241280 São Rafael";97
"241290 São Tomé";119
"241300 São Vicente";82
"241310 Senador Elói de Souza";64
"241320 Senador Georgino Avelino";57
"241030 Serra Caiada";168
"241330 Serra de São Bento";81
"241335 Serra do Mel";218
"241340 Serra Negra do Norte";113
"241350 Serrinha";100
"241355 Serrinha dos Pintos";44
"241360 Severiano Melo";89
"241370 Sítio Novo";92
"241380 Taboleiro Grande";34
"241390 Taipu";200
"241400 Tangará";210
"241410 Tenente Ananias";154
"241415 Tenente Laurentino Cruz";121
"241105 Tibau";71
"241420 Tibau do Sul";181
"241430 Timbaúba dos Batistas";23
"241440 Touros";424
"241445 Triunfo Potiguar";71
"241450 Umarizal";125
"241460 Upanema";201
"241470 Várzea";69
"241475 Venha-Ver";64
"241480 Vera Cruz";167
"241490 Viçosa";23
"241500 Vila Flor";38
"240000 Município ignorado - RN";16
"250010 Água Branca";133
"250020 Aguiar";68
"250030 Alagoa Grande";474
"250040 Alagoa Nova";352
"250050 Alagoinha";191
"250053 Alcantil";105
"250057 Algodão de Jandaíra";53
"250060 Alhandra";389
"250073 Amparo";43
"250077 Aparecida";101
"250080 Araçagi";210
"250090 Arara";182
"250100 Araruna";251
"250110 Areia";383
"250115 Areia de Baraúnas";29
"250120 Areial";87
"250130 Aroeiras";325
"250135 Assunção";67
"250140 Baía da Traição";194
"250150 Bananeiras";327
"250153 Baraúna";54
"250160 Barra de Santa Rosa";191
"250157 Barra de Santana";123
"250170 Barra de São Miguel";88
"250180 Bayeux";1415
"250190 Belém";248
"250200 Belém do Brejo do Cruz";79
"250205 Bernardino Batista";55
"250210 Boa Ventura";81
"250215 Boa Vista";111
"250220 Bom Jesus";39
"250230 Bom Sucesso";53
"250240 Bonito de Santa Fé";218
"250250 Boqueirão";343
"250270 Borborema";72
"250280 Brejo do Cruz";162
"250290 Brejo dos Santos";90
"250300 Caaporã";402
"250310 Cabaceiras";70
"250320 Cabedelo";925
"250330 Cachoeira dos Índios";155
"250340 Cacimba de Areia";48
"250350 Cacimba de Dentro";206
"250355 Cacimbas";132
"250360 Caiçara";98
"250370 Cajazeiras";879
"250375 Cajazeirinhas";71
"250380 Caldas Brandão";73
"250390 Camalaú";86
"250400 Campina Grande";6151
"250403 Capim";92
"250407 Caraúbas";56
"250410 Carrapateira";26
"250415 Casserengue";94
"250420 Catingueira";77
"250430 Catolé do Rocha";408
"250435 Caturité";74
"250440 Conceição";231
"250450 Condado";118
"250460 Conde";452
"250470 Congo";77
"250480 Coremas";203
"250485 Coxixola";16
"250490 Cruz do Espírito Santo";271
"250500 Cubati";102
"250510 Cuité";256
"250523 Cuité de Mamanguape";90
"250520 Cuitegi";87
"250527 Curral de Cima";95
"250530 Curral Velho";26
"250535 Damião";66
"250540 Desterro";132
"250560 Diamante";92
"250570 Dona Inês";153
"250580 Duas Estradas";50
"250590 Emas";54
"250600 Esperança";531
"250610 Fagundes";171
"250620 Frei Martinho";31
"250625 Gado Bravo";136
"250630 Guarabira";852
"250640 Gurinhém";180
"250650 Gurjão";41
"250660 Ibiara";75
"250260 Igaracy";72
"250670 Imaculada";133
"250680 Ingá";235
"250690 Itabaiana";323
"250700 Itaporanga";326
"250710 Itapororoca";233
"250720 Itatuba";166
"250730 Jacaraú";211
"250740 Jericó";103
"250750 João Pessoa";11641
"251365 Joca Claudino";30
"250760 Juarez Távora";132
"250770 Juazeirinho";329
"250780 Junco do Seridó";104
"250790 Juripiranga";187
"250800 Juru";136
"250810 Lagoa";72
"250820 Lagoa de Dentro";113
"250830 Lagoa Seca";438
"250840 Lastro";49
"250850 Livramento";91
"250855 Logradouro";50
"250860 Lucena";244
"250870 Mãe d'Água";50
"250880 Malta";62
"250890 Mamanguape";798
"250900 Manaíra";187
"250905 Marcação";155
"250910 Mari";265
"250915 Marizópolis";79
"250920 Massaranduba";194
"250930 Mataraca";162
"250933 Matinhas";71
"250937 Mato Grosso";30
"250939 Maturéia";83
"250940 Mogeiro";183
"250950 Montadas";79
"250960 Monte Horebe";89
"250970 Monteiro";469
"250980 Mulungu";125
"250990 Natuba";138
"251000 Nazarezinho";89
"251010 Nova Floresta";156
"251020 Nova Olinda";106
"251030 Nova Palmeira";45
"251040 Olho d'Água";91
"251050 Olivedos";42
"251060 Ouro Velho";50
"251065 Parari";25
"251070 Passagem";36
"251080 Patos";1518
"251090 Paulista";170
"251100 Pedra Branca";53
"251110 Pedra Lavrada";101
"251120 Pedras de Fogo";488
"251272 Pedro Régis";84
"251130 Piancó";215
"251140 Picuí";287
"251150 Pilar";193
"251160 Pilões";158
"251170 Pilõezinhos";74
"251180 Pirpirituba";133
"251190 Pitimbu";274
"251200 Pocinhos";285
"251203 Poço Dantas";74
"251207 Poço de José de Moura";55
"251210 Pombal";430
"251220 Prata";60
"251230 Princesa Isabel";358
"251240 Puxinanã";194
"251250 Queimadas";655
"251260 Quixabá";26
"251270 Remígio";277
"251274 Riachão";55
"251275 Riachão do Bacamarte";62
"251276 Riachão do Poço";65
"251278 Riacho de Santo Antônio";42
"251280 Riacho dos Cavalos";115
"251290 Rio Tinto";348
"251300 Salgadinho";47
"251310 Salgado de São Félix";131
"251315 Santa Cecília";89
"251320 Santa Cruz";75
"251330 Santa Helena";74
"251335 Santa Inês";60
"251340 Santa Luzia";208
"251370 Santa Rita";2383
"251380 Santa Teresinha";68
"251350 Santana de Mangueira";67
"251360 Santana dos Garrotes";67
"251385 Santo André";30
"251392 São Bentinho";62
"251390 São Bento";460
"251396 São Domingos";46
"251394 São Domingos do Cariri";40
"251398 São Francisco";47
"251400 São João do Cariri";41
"250070 São João do Rio do Peixe";230
"251410 São João do Tigre";63
"251420 São José da Lagoa Tapada";114
"251430 São José de Caiana";95
"251440 São José de Espinharas";63
"251450 São José de Piranhas";265
"251455 São José de Princesa";48
"251460 São José do Bonfim";56
"251465 São José do Brejo do Cruz";24
"251470 São José do Sabugi";46
"251480 São José dos Cordeiros";61
"251445 São José dos Ramos";86
"251490 São Mamede";120
"251500 São Miguel de Taipu";104
"251510 São Sebastião de Lagoa de Roça";161
"251520 São Sebastião do Umbuzeiro";49
"251540 São Vicente do Seridó";174
"251530 Sapé";779
"251550 Serra Branca";154
"251560 Serra da Raiz";34
"251570 Serra Grande";41
"251580 Serra Redonda";101
"251590 Serraria";100
"251593 Sertãozinho";58
"251597 Sobrado";117
"251600 Solânea";414
"251610 Soledade";228
"251615 Sossêgo";52
"251620 Sousa";1029
"251630 Sumé";234
"251640 Tacima";99
"251650 Taperoá";223
"251660 Tavares";226
"251670 Teixeira";234
"251675 Tenório";52
"251680 Triunfo";104
"251690 Uiraúna";204
"251700 Umbuzeiro";127
"251710 Várzea";33
"251720 Vieirópolis";48
"250550 Vista Serrana";41
"251740 Zabelê";31
"250000 Município ignorado - PB";1
"260005 Abreu e Lima";1461
"260010 Afogados da Ingazeira";660
"260020 Afrânio";336
"260030 Agrestina";332
"260040 Água Preta";515
"260050 Águas Belas";810
"260060 Alagoinha";186
"260070 Aliança";602
"260080 Altinho";238
"260090 Amaraji";310
"260100 Angelim";170
"260105 Araçoiaba";318
"260110 Araripina";1767
"260120 Arcoverde";1106
"260130 Barra de Guabiraba";171
"260140 Barreiros";773
"260150 Belém de Maria";145
"260160 Belém do São Francisco";400
"260170 Belo Jardim";1185
"260180 Betânia";231
"260190 Bezerros";851
"260200 Bodocó";557
"260210 Bom Conselho";655
"260220 Bom Jardim";518
"260230 Bonito";615
"260240 Brejão";167
"260250 Brejinho";129
"260260 Brejo da Madre de Deus";743
"260270 Buenos Aires";185
"260280 Buíque";1035
"260290 Cabo de Santo Agostinho";3446
"260300 Cabrobó";559
"260310 Cachoeirinha";296
"260320 Caetés";493
"260330 Calçado";152
"260340 Calumbi";113
"260345 Camaragibe";2315
"260350 Camocim de São Félix";221
"260360 Camutanga";123
"260370 Canhotinho";382
"260380 Capoeiras";319
"260390 Carnaíba";250
"260392 Carnaubeira da Penha";378
"260400 Carpina";1060
"260410 Caruaru";5458
"260415 Casinhas";218
"260420 Catende";635
"260430 Cedro";196
"260440 Chã de Alegria";190
"260450 Chã Grande";269
"260460 Condado";356
"260470 Correntes";241
"260480 Cortês";211
"260490 Cumaru";220
"260500 Cupira";401
"260510 Custódia";620
"260515 Dormentes";267
"260520 Escada";1061
"260530 Exu";535
"260540 Feira Nova";299
"260545 Fernando de Noronha";25
"260550 Ferreiros";145
"260560 Flores";326
"260570 Floresta";567
"260580 Frei Miguelinho";171
"260590 Gameleira";412
"260600 Garanhuns";2394
"260610 Glória do Goitá";354
"260620 Goiana";1257
"260630 Granito";112
"260640 Gravatá";1017
"260650 Iati";358
"260660 Ibimirim";520
"260670 Ibirajuba";104
"260680 Igarassu";1472
"260690 Iguaracy";158
"260760 Ilha de Itamaracá";303
"260700 Inajá";353
"260710 Ingazeira";57
"260720 Ipojuca";1598
"260730 Ipubi";609
"260740 Itacuruba";78
"260750 Itaíba";453
"260765 Itambé";535
"260770 Itapetim";212
"260775 Itapissuma";306
"260780 Itaquitinga";271
"260790 Jaboatão dos Guararapes";9024
"260795 Jaqueira";174
"260800 Jataúba";284
"260805 Jatobá";223
"260810 João Alfredo";395
"260820 Joaquim Nabuco";290
"260825 Jucati";187
"260830 Jupi";272
"260840 Jurema";188
"260850 Lagoa de Itaenga";341
"260845 Lagoa do Carro";230
"260860 Lagoa do Ouro";219
"260870 Lagoa dos Gatos";214
"260875 Lagoa Grande";433
"260880 Lajedo";674
"260890 Limoeiro";813
"260900 Macaparana";380
"260910 Machados";183
"260915 Manari";339
"260920 Maraial";214
"260930 Mirandiba";292
"261430 Moreilândia";176
"260940 Moreno";721
"260950 Nazaré da Mata";435
"260960 Olinda";5982
"260970 Orobó";292
"260980 Orocó";240
"260990 Ouricuri";1173
"261000 Palmares";1124
"261010 Palmeirina";146
"261020 Panelas";396
"261030 Paranatama";238
"261040 Parnamirim";402
"261050 Passira";436
"261060 Paudalho";918
"261070 Paulista";3884
"261080 Pedra";374
"261090 Pesqueira";1059
"261100 Petrolândia";772
"261110 Petrolina";5700
"261120 Poção";187
"261130 Pombos";336
"261140 Primavera";177
"261150 Quipapá";344
"261153 Quixaba";110
"261160 Recife";22218
"261170 Riacho das Almas";263
"261180 Ribeirão";622
"261190 Rio Formoso";421
"261200 Sairé";131
"261210 Salgadinho";89
"261220 Salgueiro";1124
"261230 Saloá";287
"261240 Sanharó";289
"261245 Santa Cruz";289
"261247 Santa Cruz da Baixa Verde";230
"261250 Santa Cruz do Capibaribe";1308
"261255 Santa Filomena";243
"261260 Santa Maria da Boa Vista";816
"261270 Santa Maria do Cambucá";227
"261280 Santa Terezinha";147
"261290 São Benedito do Sul";172
"261300 São Bento do Una";786
"261310 São Caitano";551
"261320 São João";363
"261330 São Joaquim do Monte";310
"261340 São José da Coroa Grande";319
"261350 São José do Belmonte";571
"261360 São José do Egito";457
"261370 São Lourenço da Mata";1469
"261380 São Vicente Ferrer";273
"261390 Serra Talhada";1495
"261400 Serrita";309
"261410 Sertânia";520
"261420 Sirinhaém";749
"261440 Solidão";97
"261450 Surubim";849
"261460 Tabira";485
"261470 Tacaimbó";159
"261480 Tacaratu";339
"261485 Tamandaré";384
"261500 Taquaritinga do Norte";374
"261510 Terezinha";122
"261520 Terra Nova";140
"261530 Timbaúba";824
"261540 Toritama";595
"261550 Tracunhaém";215
"261560 Trindade";637
"261570 Triunfo";212
"261580 Tupanatinga";422
"261590 Tuparetama";144
"261600 Venturosa";281
"261610 Verdejante";176
"261618 Vertente do Lério";130
"261620 Vertentes";358
"261630 Vicência";430
"261640 Vitória de Santo Antão";1741
"261650 Xexéu";304
"270010 Água Branca";323
"270020 Anadia";257
"270030 Arapiraca";3836
"270040 Atalaia";805
"270050 Barra de Santo Antônio";321
"270060 Barra de São Miguel";155
"270070 Batalha";286
"270080 Belém";78
"270090 Belo Monte";85
"270100 Boca da Mata";441
"270110 Branquinha";210
"270120 Cacimbinhas";204
"270130 Cajueiro";421
"270135 Campestre";134
"270140 Campo Alegre";561
"270150 Campo Grande";167
"270160 Canapi";336
"270170 Capela";319
"270180 Carneiros";180
"270190 Chã Preta";124
"270200 Coité do Nóia";190
"270210 Colônia Leopoldina";412
"270220 Coqueiro Seco";98
"270230 Coruripe";975
"270235 Craíbas";404
"270240 Delmiro Gouveia";830
"270250 Dois Riachos";146
"270255 Estrela de Alagoas";247
"270260 Feira Grande";351
"270270 Feliz Deserto";80
"270280 Flexeiras";226
"270290 Girau do Ponciano";608
"270300 Ibateguara";277
"270310 Igaci";418
"270320 Igreja Nova";424
"270330 Inhapi";370
"270340 Jacaré dos Homens";116
"270350 Jacuípe";101
"270360 Japaratinga";159
"270370 Jaramataia";132
"270375 Jequiá da Praia";202
"270380 Joaquim Gomes";448
"270390 Jundiá";56
"270400 Junqueiro";372
"270410 Lagoa da Canoa";351
"270420 Limoeiro de Anadia";362
"270430 Maceió";15466
"270440 Major Isidoro";304
"270490 Mar Vermelho";39
"270450 Maragogi";544
"270460 Maravilha";180
"270470 Marechal Deodoro";846
"270480 Maribondo";199
"270500 Mata Grande";447
"270510 Matriz de Camaragibe";437
"270520 Messias";332
"270530 Minador do Negrão";114
"270540 Monteirópolis";128
"270550 Murici";561
"270560 Novo Lino";189
"270570 Olho d'Água das Flores";385
"270580 Olho d'Água do Casado";140
"270590 Olho d'Água Grande";76
"270600 Olivença";178
"270610 Ouro Branco";205
"270620 Palestina";78
"270630 Palmeira dos Índios";1243
"270640 Pão de Açúcar";453
"270642 Pariconha";176
"270644 Paripueira";200
"270650 Passo de Camaragibe";282
"270660 Paulo Jacinto";98
"270670 Penedo";1146
"270680 Piaçabuçu";276
"270690 Pilar";587
"270700 Pindoba";44
"270710 Piranhas";459
"270720 Poço das Trincheiras";254
"270730 Porto Calvo";481
"270740 Porto de Pedras";122
"270750 Porto Real do Colégio";330
"270760 Quebrangulo";194
"270770 Rio Largo";1033
"270780 Roteiro";121
"270790 Santa Luzia do Norte";123
"270800 Santana do Ipanema";918
"270810 Santana do Mundaú";181
"270820 São Brás";104
"270830 São José da Laje";388
"270840 São José da Tapera";624
"270850 São Luís do Quitunde";669
"270860 São Miguel dos Campos";923
"270870 São Miguel dos Milagres";95
"270880 São Sebastião";557
"270890 Satuba";166
"270895 Senador Rui Palmeira";266
"270900 Tanque d'Arca";88
"270910 Taquarana";325
"270915 Teotônio Vilela";754
"270920 Traipu";419
"270930 União dos Palmares";1256
"270940 Viçosa";480
"280010 Amparo de São Francisco";42
"280020 Aquidabã";293
"280030 Aracaju";9742
"280040 Arauá";171
"280050 Areia Branca";301
"280060 Barra dos Coqueiros";438
"280067 Boquim";401
"280070 Brejo Grande";143
"280100 Campo do Brito";270
"280110 Canhoba";69
"280120 Canindé de São Francisco";644
"280130 Capela";576
"280140 Carira";367
"280150 Carmópolis";298
"280160 Cedro de São João";65
"280170 Cristinápolis";352
"280190 Cumbe";44
"280200 Divina Pastora";78
"280210 Estância";1165
"280220 Feira Nova";87
"280230 Frei Paulo";239
"280240 Gararu";160
"280250 General Maynard";37
"280260 Gracho Cardoso";69
"280270 Ilha das Flores";141
"280280 Indiaroba";320
"280290 Itabaiana";1394
"280300 Itabaianinha";706
"280310 Itabi";61
"280320 Itaporanga d'Ajuda";565
"280330 Japaratuba";319
"280340 Japoatã";253
"280350 Lagarto";1421
"280360 Laranjeiras";464
"280370 Macambira";86
"280380 Malhada dos Bois";68
"280390 Malhador";169
"280400 Maruim";343
"280410 Moita Bonita";135
"280420 Monte Alegre de Sergipe";245
"280430 Muribeca";116
"280440 Neópolis";250
"280445 Nossa Senhora Aparecida";120
"280450 Nossa Senhora da Glória";494
"280460 Nossa Senhora das Dores";387
"280470 Nossa Senhora de Lourdes";90
"280480 Nossa Senhora do Socorro";2806
"280490 Pacatuba";204
"280500 Pedra Mole";54
"280510 Pedrinhas";106
"280520 Pinhão";91
"280530 Pirambu";158
"280540 Poço Redondo";528
"280550 Poço Verde";322
"280560 Porto da Folha";442
"280570 Propriá";454
"280580 Riachão do Dantas";318
"280590 Riachuelo";186
"280600 Ribeirópolis";218
"280610 Rosário do Catete";184
"280620 Salgado";276
"280630 Santa Luzia do Itanhy";273
"280650 Santa Rosa de Lima";70
"280640 Santana do São Francisco";116
"280660 Santo Amaro das Brotas";191
"280670 São Cristóvão";1374
"280680 São Domingos";154
"280690 São Francisco";46
"280700 São Miguel do Aleixo";67
"280710 Simão Dias";592
"280720 Siriri";146
"280730 Telha";46
"280740 Tobias Barreto";714
"280750 Tomar do Geru";206
"280760 Umbaúba";385
"290010 Abaíra";57
"290020 Abaré";289
"290030 Acajutiba";214
"290035 Adustina";216
"290040 Água Fria";186
"290060 Aiquara";61
"290070 Alagoinhas";2311
"290080 Alcobaça";340
"290090 Almadina";82
"290100 Amargosa";507
"290110 Amélia Rodrigues";309
"290115 América Dourada";255
"290120 Anagé";230
"290130 Andaraí";167
"290135 Andorinha";181
"290140 Angical";223
"290150 Anguera";114
"290160 Antas";148
"290170 Antônio Cardoso";229
"290180 Antônio Gonçalves";137
"290190 Aporá";226
"290195 Apuarema";98
"290205 Araças";156
"290200 Aracatu";189
"290210 Araci";781
"290220 Aramari";118
"290225 Arataca";167
"290230 Aratuípe";103
"290240 Aurelino Leal";221
"290250 Baianópolis";226
"290260 Baixa Grande";274
"290265 Banzaê";246
"290270 Barra";837
"290280 Barra da Estiva";376
"290290 Barra do Choça";567
"290300 Barra do Mendes";174
"290310 Barra do Rocha";80
"290320 Barreiras";2756
"290323 Barro Alto";185
"290330 Barro Preto";87
"290327 Barrocas";247
"290340 Belmonte";390
"290350 Belo Campo";209
"290360 Biritinga";271
"290370 Boa Nova";197
"290380 Boa Vista do Tupim";307
"290390 Bom Jesus da Lapa";1105
"290395 Bom Jesus da Serra";169
"290400 Boninal";145
"290405 Bonito";247
"290410 Boquira";275
"290420 Botuporã";164
"290430 Brejões";208
"290440 Brejolândia";135
"290450 Brotas de Macaúbas";135
"290460 Brumado";967
"290470 Buerarema";339
"290475 Buritirama";308
"290480 Caatiba";89
"290485 Cabaceiras do Paraguaçu";249
"290490 Cachoeira";420
"290500 Caculé";242
"290510 Caém";196
"290515 Caetanos";162
"290520 Caetité";706
"290530 Cafarnaum";358
"290540 Cairu";209
"290550 Caldeirão Grande";185
"290560 Camacan";500
"290570 Camaçari";4242
"290580 Camamu";486
"290590 Campo Alegre de Lourdes";484
"290600 Campo Formoso";1060
"290610 Canápolis";177
"290620 Canarana";412
"290630 Canavieiras";516
"290640 Candeal";123
"290650 Candeias";1155
"290660 Candiba";148
"290670 Cândido Sales";396
"290680 Cansanção";438
"290682 Canudos";236
"290685 Capela do Alto Alegre";115
"290687 Capim Grosso";466
"290689 Caraíbas";117
"290690 Caravelas";332
"290700 Cardeal da Silva";119
"290710 Carinhanha";497
"290720 Casa Nova";1153
"290730 Castro Alves";344
"290740 Catolândia";57
"290750 Catu";651
"290755 Caturama";96
"290760 Central";273
"290770 Chorrochó";174
"290780 Cícero Dantas";373
"290790 Cipó";317
"290800 Coaraci";313
"290810 Cocos";239
"290820 Conceição da Feira";292
"290830 Conceição do Almeida";192
"290840 Conceição do Coité";1044
"290850 Conceição do Jacuípe";435
"290860 Conde";337
"290870 Condeúba";190
"290880 Contendas do Sincorá";52
"290890 Coração de Maria";323
"290900 Cordeiros";78
"290910 Coribe";203
"290920 Coronel João Sá";296
"290930 Correntina";477
"290940 Cotegipe";186
"290950 Cravolândia";74
"290960 Crisópolis";281
"290970 Cristópolis";167
"290980 Cruz das Almas";898
"290990 Curaçá";544
"291000 Dário Meira";156
"291005 Dias d'Ávila";1076
"291010 Dom Basílio";145
"291020 Dom Macedo Costa";59
"291030 Elísio Medrado";111
"291040 Encruzilhada";363
"291050 Entre Rios";558
"290050 Érico Cardoso";139
"291060 Esplanada";500
"291070 Euclides da Cunha";836
"291072 Eunápolis";1881
"291075 Fátima";216
"291077 Feira da Mata";48
"291080 Feira de Santana";9462
"291085 Filadélfia";262
"291090 Firmino Alves";93
"291100 Floresta Azul";148
"291110 Formosa do Rio Preto";435
"291120 Gandu";542
"291125 Gavião";65
"291130 Gentio do Ouro";146
"291140 Glória";272
"291150 Gongogi";80
"291160 Governador Mangabeira";304
"291165 Guajeru";101
"291170 Guanambi";1082
"291180 Guaratinga";309
"291185 Heliópolis";144
"291190 Iaçu";422
"291200 Ibiassucê";128
"291210 Ibicaraí";405
"291220 Ibicoara";323
"291230 Ibicuí";200
"291240 Ibipeba";264
"291250 Ibipitanga";140
"291260 Ibiquera";59
"291270 Ibirapitanga";477
"291280 Ibirapuã";89
"291290 Ibirataia";336
"291300 Ibitiara";174
"291310 Ibititá";241
"291320 Ibotirama";451
"291330 Ichu";67
"291340 Igaporã";181
"291345 Igrapiúna";174
"291350 Iguaí";349
"291360 Ilhéus";2861
"291370 Inhambupe";534
